ts_utc,bot_id,bot_name,alias,strategy_id,side,grid_step,grid_step_ratio,max_opened_orders,border_top,border_bottom,instop,minstop,maxstop,target,total_sl,total_tp,leverage,otc,dsblin,raw_params_json,schema_version
2026-06-10T12:30:24+00:00,5617871752,WLD,,,3,0.6,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5076, ""to"": 0.4779, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:31:24+00:00,5693279219,SOL,,,3,0.5,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 65.41, ""to"": 61.59, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T12:31:24+00:00,5617871752,WLD,,,3,0.6,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5084, ""to"": 0.4786, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:32:24+00:00,5617871752,WLD,,,3,0.6,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5076, ""to"": 0.4779, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:32:24+00:00,4306550166,XRP,,,3,0.5,,50,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 1.1341, ""to"": 1.068, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 50, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 500, ""minQ"": 50, ""qr"": 1.4}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T12:33:24+00:00,5693279219,SOL,,,3,0.5,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 65.51, ""to"": 61.68, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T12:33:24+00:00,5617871752,WLD,,,3,0.6,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5092, ""to"": 0.4793, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:33:24+00:00,4306550166,XRP,,,3,0.5,,50,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 1.1358, ""to"": 1.0696, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 50, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 500, ""minQ"": 50, ""qr"": 1.4}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T12:34:25+00:00,5693279219,SOL,,,3,0.6,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 66.29, ""to"": 62.43, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T12:34:25+00:00,5617871752,WLD,,,3,0.7,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5284, ""to"": 0.4977, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.7, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 100, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:35:25+00:00,5617871752,WLD,,,3,0.7,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5276, ""to"": 0.497, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.7, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 100, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:55:27+00:00,5617871752,WLD,,,3,0.7,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5268, ""to"": 0.4963, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.7, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 100, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:58:27+00:00,5617871752,WLD,,,3,0.8,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5245, ""to"": 0.4939, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.8, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 100, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T13:02:28+00:00,5617871752,WLD,,,3,0.8,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5237, ""to"": 0.4932, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.8, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 100, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T13:03:28+00:00,5693279219,SOL,,,3,0.6,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 66.19, ""to"": 62.34, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:16:29+00:00,5617871752,WLD,,,3,0.8,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5245, ""to"": 0.4939, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.8, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 100, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T13:30:31+00:00,5693279219,SOL,,,3,0.6,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 66.29, ""to"": 62.43, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:31:31+00:00,5693279219,SOL,,,3,0.6,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 66.19, ""to"": 62.34, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:36:31+00:00,5693279219,SOL,,,3,0.6,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 66.29, ""to"": 62.43, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:37:32+00:00,5693279219,SOL,,,3,0.6,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 66.19, ""to"": 62.34, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:40:32+00:00,4306550166,XRP,,,3,0.5,,50,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 1.1375, ""to"": 1.0712, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 50, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 500, ""minQ"": 50, ""qr"": 1.4}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:41:32+00:00,4306550166,XRP,,,3,0.5,,50,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 1.1358, ""to"": 1.0696, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 50, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 500, ""minQ"": 50, ""qr"": 1.4}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:44:32+00:00,5693279219,SOL,,,3,0.6,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 66.29, ""to"": 62.43, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:45:32+00:00,5693279219,SOL,,,3,0.6,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 66.19, ""to"": 62.34, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:45:32+00:00,4306550166,XRP,,,3,0.5,,50,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 1.1375, ""to"": 1.0712, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 50, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 500, ""minQ"": 50, ""qr"": 1.4}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T13:50:33+00:00,5617871752,WLD,,,3,0.8,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5237, ""to"": 0.4932, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.8, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 100, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T13:57:33+00:00,5617871752,WLD,,,3,0.8,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5229, ""to"": 0.4925, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.8, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 100, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T14:02:34+00:00,5617871752,WLD,,,3,0.8,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5221, ""to"": 0.4918, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.8, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 100, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
