ts_utc,bot_id,bot_name,alias,status,position,profit,current_profit,in_filled_count,in_filled_qty,out_filled_count,out_filled_qty,trigger_count,trigger_qty,average_price,trade_volume,balance,liquidation_price,schema_version
2026-06-10T13:26:30+00:00,5617871752,WLD,,2,-2899,32.183355999999996,-30.549912487600004,53,,38,,15,,0.50690014,12261.219635999998,7525.277886,3.1778,3
2026-06-10T13:26:30+00:00,4306550166,XRP,,2,-284,1.1339100000000002,-1.4410652159999997,9,,4,,5,,1.1161676441,960.8574,7525.277886,28.3288,3
2026-06-10T13:27:30+00:00,5693279219,SOL,,2,-19.05,21.218546000000003,5.472736402200004,19,,12,,7,,64.1871041151,10062.002208000002,7525.277886,469.76,3
2026-06-10T13:27:30+00:00,5617871752,WLD,,2,-2899,32.183355999999996,-30.549912487600004,53,,38,,15,,0.50690014,12261.219635999998,7525.277886,3.1779,3
2026-06-10T13:27:30+00:00,4306550166,XRP,,2,-284,1.1339100000000002,-1.4410652159999997,9,,4,,5,,1.1161676441,960.8574,7525.277886,28.3194,3
2026-06-10T13:28:30+00:00,5693279219,SOL,,2,-19.05,21.218546000000003,5.472736402200004,19,,12,,7,,64.1871041151,10062.002208000002,7525.277886,469.38,3
2026-06-10T13:28:30+00:00,5617871752,WLD,,2,-2899,32.183355999999996,-30.549912487600004,53,,38,,15,,0.50690014,12261.219635999998,7525.277886,3.1763,3
2026-06-10T13:28:30+00:00,4306550166,XRP,,2,-284,1.1339100000000002,-1.4410652159999997,9,,4,,5,,1.1161676441,960.8574,7525.277886,28.2858,3
2026-06-10T13:29:30+00:00,5693279219,SOL,,2,-22.05,22.223767000000002,0.8171076872000036,19,,13,,6,,64.211987909,10255.112208000002,7525.277886,414.36,3
2026-06-10T13:29:30+00:00,5617871752,WLD,,2,-2899,32.183355999999996,-30.549912487600004,53,,38,,15,,0.50690014,12261.219635999998,7525.277886,3.1758,3
2026-06-10T13:29:30+00:00,4306550166,XRP,,2,-284,1.1339100000000002,-1.4410652159999997,9,,4,,5,,1.1161676441,960.8574,7525.277886,28.2909,3
2026-06-10T13:30:31+00:00,5693279219,SOL,,2,-33.18,22.223767000000002,-4.697366672799998,20,,13,,7,,64.3186628509,10973.331108000002,7525.439123,296.71,3
2026-06-10T13:30:31+00:00,5617871752,WLD,,2,-3329,32.788478999999995,-54.785036767600005,55,,40,,15,,0.5084285522,12587.097635999999,7525.439123,2.7637,3
2026-06-10T13:30:31+00:00,4306550166,XRP,,2,-284,1.1339100000000002,-1.4410652159999997,9,,4,,5,,1.1161676441,960.8574,7525.277886,28.2712,3
2026-06-10T13:31:31+00:00,5693279219,SOL,,2,-30.18,22.223767000000002,-9.448554587799997,21,,13,,8,,64.3186628509,11167.551108000003,7525.439123,319.13,3
2026-06-10T13:31:31+00:00,5617871752,WLD,,2,-3329,32.788478999999995,-54.785036767600005,55,,40,,15,,0.5084285522,12587.097635999999,7525.439123,2.8252,3
2026-06-10T13:31:31+00:00,4306550166,XRP,,2,-426,1.1339100000000002,-4.1878665559999995,11,,4,,7,,1.1192462414,1232.8919999999998,7525.439123,19.1473,3
2026-06-10T13:32:31+00:00,5693279219,SOL,,2,-35.25,24.123937,-15.709183877799997,21,,14,,7,,64.3878934706,11496.087108000003,7525.439123,282.39,3
2026-06-10T13:32:31+00:00,5617871752,WLD,,2,-3329,32.788478999999995,-54.785036767600005,55,,40,,15,,0.5084285522,12587.097635999999,7525.439123,2.8236,3
2026-06-10T13:32:31+00:00,4306550166,XRP,,2,-496,1.5144380000000002,-4.900467265,11,,5,,6,,1.120171167,1311.6979999999999,7525.439123,16.5939,3
2026-06-10T13:33:31+00:00,5693279219,SOL,,2,-35.25,24.123937,-15.709183877799997,21,,14,,7,,64.3878934706,11496.087108000003,7525.439123,282.55,3
2026-06-10T13:33:31+00:00,5617871752,WLD,,2,-3329,32.788478999999995,-54.785036767600005,55,,40,,15,,0.5084285522,12587.097635999999,7525.439123,2.8244,3
2026-06-10T13:33:31+00:00,4306550166,XRP,,2,-496,1.5144380000000002,-4.900467265,11,,5,,6,,1.120171167,1311.6979999999999,7525.439123,16.6113,3
2026-06-10T13:34:31+00:00,5693279219,SOL,,2,-35.25,24.123937,-15.709183877799997,21,,14,,7,,64.3878934706,11496.087108000003,7525.439123,282.72,3
2026-06-10T13:34:31+00:00,5617871752,WLD,,2,-3329,32.788478999999995,-54.785036767600005,55,,40,,15,,0.5084285522,12587.097635999999,7525.439123,2.8248,3
2026-06-10T13:34:31+00:00,4306550166,XRP,,2,-496,1.5144380000000002,-4.900467265,11,,5,,6,,1.120171167,1311.6979999999999,7525.439123,16.6199,3
2026-06-10T13:35:31+00:00,5693279219,SOL,,2,-35.25,24.123937,-15.709183877799997,21,,14,,7,,64.3878934706,11496.087108000003,7525.439123,282.46,3
2026-06-10T13:35:31+00:00,5617871752,WLD,,2,-3329,32.788478999999995,-54.785036767600005,55,,40,,15,,0.5084285522,12587.097635999999,7525.439123,2.8225,3
2026-06-10T13:35:31+00:00,4306550166,XRP,,2,-496,1.5144380000000002,-4.900467265,11,,5,,6,,1.120171167,1311.6979999999999,7525.439123,16.5919,3
2026-06-10T13:36:31+00:00,5693279219,SOL,,2,-47.25,24.123937,-17.252634002799997,22,,14,,8,,64.5204919543,12275.007108000002,7521.861338,227.05,3
2026-06-10T13:36:31+00:00,5617871752,WLD,,2,-3329,32.788478999999995,-54.785036767600005,55,,40,,15,,0.5084285522,12587.097635999999,7525.439123,2.8182,3
2026-06-10T13:36:31+00:00,4306550166,XRP,,2,-496,1.5144380000000002,-4.900467265,11,,5,,6,,1.120171167,1311.6979999999999,7525.439123,16.5713,3
2026-06-10T13:37:32+00:00,5693279219,SOL,,2,-43.35,24.123937,-29.131705052799997,23,,14,,9,,64.5204919543,12528.897108000003,7521.861338,241.47,3
2026-06-10T13:37:32+00:00,5617871752,WLD,,2,-3329,32.788478999999995,-54.785036767600005,55,,40,,15,,0.5084285522,12587.097635999999,7525.439123,2.8132,3
2026-06-10T13:37:32+00:00,4306550166,XRP,,2,-496,1.5144380000000002,-4.900467265,11,,5,,6,,1.120171167,1311.6979999999999,7525.439123,16.5469,3
2026-06-10T13:38:31+00:00,5693279219,SOL,,2,-43.35,24.123937,-29.131705052799997,23,,14,,9,,64.5204919543,12528.897108000003,7521.861338,240.78,3
2026-06-10T13:38:31+00:00,5617871752,WLD,,2,-3668,33.301812,-68.2010803176,57,,41,,16,,0.5100205394,12899.146035999998,7518.844395,2.5998,3
2026-06-10T13:38:31+00:00,4306550166,XRP,,2,-496,1.5144380000000002,-4.900467265,11,,5,,6,,1.120171167,1311.6979999999999,7525.439123,16.4875,3
2026-06-10T13:39:31+00:00,5693279219,SOL,,2,-43.35,24.123937,-29.131705052799997,23,,14,,9,,64.5204919543,12528.897108000003,7521.861338,240.99,3
2026-06-10T13:39:31+00:00,5617871752,WLD,,2,-3668,33.301812,-68.2010803176,57,,41,,16,,0.5100205394,12899.146035999998,7518.844395,2.5997,3
2026-06-10T13:39:31+00:00,4306550166,XRP,,2,-496,1.5144380000000002,-4.900467265,11,,5,,6,,1.120171167,1311.6979999999999,7525.439123,16.5088,3
2026-06-10T13:40:32+00:00,5693279219,SOL,,2,-46.35,25.127584000000002,-31.031447402799994,23,,15,,8,,64.5592950641,12724.257108000002,7518.844395,240.59,3
2026-06-10T13:40:32+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5963,3
2026-06-10T13:40:32+00:00,4306550166,XRP,,2,-764,1.5144380000000002,-6.5709108618,12,,5,,7,,1.1234035953,1614.373448,7518.844395,16.4631,3
2026-06-10T13:41:32+00:00,5693279219,SOL,,2,-46.35,25.127584000000002,-31.031447402799994,23,,15,,8,,64.5592950641,12724.257108000002,7518.844395,229.26,3
2026-06-10T13:41:32+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5414,3
2026-06-10T13:41:32+00:00,4306550166,XRP,,2,-694,1.5144380000000002,-8.5571376618,13,,5,,8,,1.1234035953,1693.627448,7518.844395,12.0961,3
2026-06-10T13:42:32+00:00,5693279219,SOL,,2,-46.35,25.127584000000002,-31.031447402799994,23,,15,,8,,64.5592950641,12724.257108000002,7518.844395,229.32,3
2026-06-10T13:42:32+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5428,3
2026-06-10T13:42:32+00:00,4306550166,XRP,,2,-694,1.5144380000000002,-8.8228726218,13,,5,,7,,1.1234035953,1693.627448,7515.927484,12.1032,3
2026-06-10T13:43:32+00:00,5693279219,SOL,,2,-46.35,25.127584000000002,-31.031447402799994,23,,15,,8,,64.5592950641,12724.257108000002,7518.844395,229.3,3
2026-06-10T13:43:32+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5387,3
2026-06-10T13:43:32+00:00,4306550166,XRP,,2,-744,1.8099350000000003,-8.8468644718,13,,6,,7,,1.1239813107,1750.2274479999999,7515.927484,11.3576,3
2026-06-10T13:44:32+00:00,5693279219,SOL,,2,-58.35,25.127584000000002,-35.3663925778,24,,15,,9,,64.711625128,13507.857108000002,7515.927484,195.24,3
2026-06-10T13:44:32+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5329,3
2026-06-10T13:44:32+00:00,4306550166,XRP,,2,-744,1.8099350000000003,-8.8468644718,13,,6,,7,,1.1239813107,1750.2274479999999,7515.927484,11.324,3
2026-06-10T13:45:32+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,202.08,3
2026-06-10T13:45:32+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5296,3
2026-06-10T13:45:32+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.8911,3
2026-06-10T13:46:32+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,202.35,3
2026-06-10T13:46:32+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5332,3
2026-06-10T13:46:32+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.9074,3
2026-06-10T13:47:32+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,202.46,3
2026-06-10T13:47:32+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5346,3
2026-06-10T13:47:32+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.9148,3
2026-06-10T13:48:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,202.28,3
2026-06-10T13:48:33+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5312,3
2026-06-10T13:48:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.9018,3
2026-06-10T13:49:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,202.01,3
2026-06-10T13:49:33+00:00,5617871752,WLD,,2,-3768,33.655288999999996,-75.0750602376,57,,42,,15,,0.5103835824,12951.516035999997,7518.844395,2.5265,3
2026-06-10T13:49:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.8832,3
2026-06-10T13:50:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,202.35,3
2026-06-10T13:50:33+00:00,5617871752,WLD,,2,-3368,34.656141,-44.9510271576,58,,43,,15,,0.5103835824,13158.586035999997,7512.721732,2.7043,3
2026-06-10T13:50:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.9047,3
2026-06-10T13:51:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,202.53,3
2026-06-10T13:51:33+00:00,5617871752,WLD,,2,-3368,34.656141,-44.9510271576,58,,43,,15,,0.5103835824,13158.586035999997,7512.721732,2.7726,3
2026-06-10T13:51:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.9163,3
2026-06-10T13:52:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,202.63,3
2026-06-10T13:52:33+00:00,5617871752,WLD,,2,-3368,34.656141,-44.9510271576,58,,43,,15,,0.5103835824,13158.586035999997,7512.721732,2.7738,3
2026-06-10T13:52:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.9229,3
2026-06-10T13:53:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,202.75,3
2026-06-10T13:53:33+00:00,5617871752,WLD,,2,-3368,34.656141,-44.9510271576,58,,43,,15,,0.5103835824,13158.586035999997,7512.721732,2.7753,3
2026-06-10T13:53:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.9302,3
2026-06-10T13:54:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-44.370855602800006,25,,15,,10,,64.711625128,13704.327108000001,7515.927484,203.03,3
2026-06-10T13:54:33+00:00,5617871752,WLD,,2,-3068,35.747949,-31.06775812760001,58,,44,,14,,0.5103835824,13312.546035999998,7508.948323,3.0016,3
2026-06-10T13:54:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-11.635527322999998,14,,6,,8,,1.1278338635,2177.15928,7515.927484,7.9477,3
2026-06-10T13:55:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-24.9898847278,25,,15,,10,,64.711625128,13704.327108000001,7508.948323,202.95,3
2026-06-10T13:55:33+00:00,5617871752,WLD,,2,-3068,35.747949,-31.06775812760001,58,,44,,14,,0.5103835824,13312.546035999998,7508.948323,3.0004,3
2026-06-10T13:55:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-7.055714322999999,14,,6,,8,,1.1278338635,2177.15928,7508.948323,7.9418,3
2026-06-10T13:56:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-24.9898847278,25,,15,,10,,64.711625128,13704.327108000001,7508.948323,202.94,3
2026-06-10T13:56:33+00:00,5617871752,WLD,,2,-3068,35.747949,-31.06775812760001,58,,44,,14,,0.5103835824,13312.546035999998,7508.948323,3.0001,3
2026-06-10T13:56:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-7.055714322999999,14,,6,,8,,1.1278338635,2177.15928,7508.948323,7.9415,3
2026-06-10T13:57:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-24.9898847278,25,,15,,10,,64.711625128,13704.327108000001,7508.948323,203.11,3
2026-06-10T13:57:33+00:00,5617871752,WLD,,2,-2899,35.747949,-29.7904242926,59,,44,,15,,0.5103835824,13399.192335999998,7508.948323,3.148,3
2026-06-10T13:57:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-7.055714322999999,14,,6,,8,,1.1278338635,2177.15928,7508.948323,7.9417,3
2026-06-10T13:58:33+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-24.9898847278,25,,15,,10,,64.711625128,13704.327108000001,7508.948323,203.18,3
2026-06-10T13:58:33+00:00,5617871752,WLD,,2,-2899,35.747949,-29.7904242926,59,,44,,15,,0.5103835824,13399.192335999998,7508.948323,3.1484,3
2026-06-10T13:58:33+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-7.055714322999999,14,,6,,8,,1.1278338635,2177.15928,7508.948323,7.9548,3
2026-06-10T13:59:34+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-24.9898847278,25,,15,,10,,64.711625128,13704.327108000001,7508.948323,203.38,3
2026-06-10T13:59:34+00:00,5617871752,WLD,,2,-2899,35.747949,-29.7904242926,59,,44,,15,,0.5103835824,13399.192335999998,7508.948323,3.1523,3
2026-06-10T13:59:34+00:00,4306550166,XRP,,2,-1120,1.8099350000000003,-7.055714322999999,14,,6,,8,,1.1278338635,2177.15928,7508.948323,7.9668,3
2026-06-10T14:00:34+00:00,5693279219,SOL,,2,-55.35,25.127584000000002,-24.9898847278,25,,15,,10,,64.711625128,13704.327108000001,7508.948323,203.29,3
2026-06-10T14:00:34+00:00,5617871752,WLD,,2,-2899,35.747949,-29.7904242926,59,,44,,15,,0.5103835824,13399.192335999998,7508.948323,3.1522,3
2026-06-10T14:00:34+00:00,4306550166,XRP,,2,-744,4.24067,-3.2225966018000003,14,,7,,7,,1.1278338635,2601.36248,7506.960384,11.4134,3
2026-06-10T14:01:34+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,242,3
2026-06-10T14:01:34+00:00,5617871752,WLD,,2,-2899,35.747949,-29.7904242926,59,,44,,15,,0.5103835824,13399.192335999998,7508.948323,3.1576,3
2026-06-10T14:01:34+00:00,4306550166,XRP,,2,-744,4.24067,-3.2225966018000003,14,,7,,7,,1.1278338635,2601.36248,7506.960384,11.4448,3
2026-06-10T14:02:34+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,242.1,3
2026-06-10T14:02:34+00:00,5617871752,WLD,,2,-2380,36.810649,-17.9364609976,60,,45,,15,,0.5103835824,13663.253835999998,7502.558978,3.4659,3
2026-06-10T14:02:34+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.197,3
2026-06-10T14:03:34+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,242.04,3
2026-06-10T14:03:34+00:00,5617871752,WLD,,2,-2380,36.810649,-17.9364609976,60,,45,,15,,0.5103835824,13663.253835999998,7502.558978,3.7333,3
2026-06-10T14:03:34+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.1861,3
2026-06-10T14:04:34+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,241.82,3
2026-06-10T14:04:34+00:00,5617871752,WLD,,2,-2380,36.810649,-17.9364609976,60,,45,,15,,0.5103835824,13663.253835999998,7502.558978,3.7292,3
2026-06-10T14:04:34+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.1662,3
2026-06-10T14:05:34+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,241.91,3
2026-06-10T14:05:34+00:00,5617871752,WLD,,2,-2380,36.810649,-17.9364609976,60,,45,,15,,0.5103835824,13663.253835999998,7502.558978,3.7296,3
2026-06-10T14:05:34+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.1709,3
2026-06-10T14:06:34+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,241.89,3
2026-06-10T14:06:34+00:00,5617871752,WLD,,2,-2380,36.810649,-17.9364609976,60,,45,,15,,0.5103835824,13663.253835999998,7502.558978,3.728,3
2026-06-10T14:06:34+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.1692,3
2026-06-10T14:07:34+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,241.98,3
2026-06-10T14:07:34+00:00,5617871752,WLD,,2,-2380,36.810649,-17.9364609976,60,,45,,15,,0.5103835824,13663.253835999998,7502.558978,3.7286,3
2026-06-10T14:07:34+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.1748,3
2026-06-10T14:08:34+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,241.99,3
2026-06-10T14:08:34+00:00,5617871752,WLD,,2,-2380,36.810649,-17.9364609976,60,,45,,15,,0.5103835824,13663.253835999998,7502.558978,3.7286,3
2026-06-10T14:08:34+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.1738,3
2026-06-10T14:09:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,241.93,3
2026-06-10T14:09:35+00:00,5617871752,WLD,,2,-2380,36.810649,-17.9364609976,60,,45,,15,,0.5103835824,13663.253835999998,7502.558978,3.7263,3
2026-06-10T14:09:35+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.167,3
2026-06-10T14:10:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-13.846068377799995,25,,16,,9,,64.711625128,14483.247108000001,7506.960384,241.95,3
2026-06-10T14:10:35+00:00,5617871752,WLD,,2,-2380,36.810649,-17.9364609976,60,,45,,15,,0.5103835824,13663.253835999998,7502.558978,3.7268,3
2026-06-10T14:10:35+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.1716,3
2026-06-10T14:11:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,242.36,3
2026-06-10T14:11:35+00:00,5617871752,WLD,,2,-1495,39.388726,-3.159743317600004,61,,47,,14,,0.5103835824,14107.958835999998,7503.267324,4.783,3
2026-06-10T14:11:35+00:00,4306550166,XRP,,2,-694,4.24067,-2.1685624518000006,15,,7,,8,,1.1278338635,2657.70248,7502.558978,12.1985,3
2026-06-10T14:12:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,242.39,3
2026-06-10T14:12:35+00:00,5617871752,WLD,,2,-1495,39.388726,-3.159743317600004,61,,47,,14,,0.5103835824,14107.958835999998,7503.267324,5.6421,3
2026-06-10T14:12:35+00:00,4306550166,XRP,,2,-694,4.24067,-2.9323220418,15,,7,,8,,1.1278338635,2657.70248,7503.267324,12.1993,3
2026-06-10T14:13:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,242.58,3
2026-06-10T14:13:35+00:00,5617871752,WLD,,2,-1495,39.388726,-3.159743317600004,61,,47,,14,,0.5103835824,14107.958835999998,7503.267324,5.6502,3
2026-06-10T14:13:35+00:00,4306550166,XRP,,2,-694,4.24067,-2.9323220418,15,,7,,8,,1.1278338635,2657.70248,7503.267324,12.2168,3
2026-06-10T14:14:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,242.63,3
2026-06-10T14:14:35+00:00,5617871752,WLD,,2,-1495,39.388726,-3.159743317600004,61,,47,,14,,0.5103835824,14107.958835999998,7503.267324,5.6531,3
2026-06-10T14:14:35+00:00,4306550166,XRP,,2,-694,4.24067,-2.9323220418,15,,7,,8,,1.1278338635,2657.70248,7503.267324,12.2232,3
2026-06-10T14:15:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,242.87,3
2026-06-10T14:15:35+00:00,5617871752,WLD,,2,-1495,39.388726,-3.159743317600004,61,,47,,14,,0.5103835824,14107.958835999998,7503.267324,5.6616,3
2026-06-10T14:15:35+00:00,4306550166,XRP,,2,-694,4.24067,-2.9323220418,15,,7,,8,,1.1278338635,2657.70248,7503.267324,12.2425,3
2026-06-10T14:16:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,242.92,3
2026-06-10T14:16:35+00:00,5617871752,WLD,,2,-1495,39.388726,-3.159743317600004,61,,47,,14,,0.5103835824,14107.958835999998,7503.267324,5.6626,3
2026-06-10T14:16:35+00:00,4306550166,XRP,,2,-694,4.24067,-2.9323220418,15,,7,,8,,1.1278338635,2657.70248,7503.267324,12.244,3
2026-06-10T14:17:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,242.84,3
2026-06-10T14:17:35+00:00,5617871752,WLD,,2,-1495,39.388726,-3.159743317600004,61,,47,,14,,0.5103835824,14107.958835999998,7503.267324,5.6593,3
2026-06-10T14:17:35+00:00,4306550166,XRP,,2,-694,4.24067,-2.9323220418,15,,7,,8,,1.1278338635,2657.70248,7503.267324,12.2378,3
2026-06-10T14:18:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,243.16,3
2026-06-10T14:18:35+00:00,5617871752,WLD,,2,-1195,39.388726,0.564827662399999,62,,47,,15,,0.5103835824,14257.658835999999,7510.082382,6.9701,3
2026-06-10T14:18:35+00:00,4306550166,XRP,,2,-426,5.874891,0.8290389249999999,15,,8,,7,,1.1278338635,2958.53248,7510.082382,19.273,3
2026-06-10T14:19:35+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,243.17,3
2026-06-10T14:19:35+00:00,5617871752,WLD,,2,-1195,39.388726,0.564827662399999,62,,47,,15,,0.5103835824,14257.658835999999,7510.082382,6.9709,3
2026-06-10T14:19:35+00:00,4306550166,XRP,,2,-426,5.874891,0.8290389249999999,15,,8,,7,,1.1278338635,2958.53248,7510.082382,19.275,3
2026-06-10T14:20:36+00:00,5693279219,SOL,,2,-43.35,29.260702000000002,-22.1553447028,25,,16,,9,,64.711625128,14483.247108000001,7503.267324,243.14,3
2026-06-10T14:20:36+00:00,5617871752,WLD,,2,-1195,39.388726,0.564827662399999,62,,47,,15,,0.5103835824,14257.658835999999,7510.082382,6.97,3
2026-06-10T14:20:36+00:00,4306550166,XRP,,2,-426,5.874891,0.8290389249999999,15,,8,,7,,1.1278338635,2958.53248,7510.082382,19.2697,3
