direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
down,1735201080000,2024-12-26T08:18:00.000000000,96530.0,-1.591,1,6.92,-330.5,0.4383,1.819,124.7572,7.5e-05,-0.27,440.3,0.3316,-0.648,1645.8,0.4183,-0.569,2804.6,0.4785,-0.842,3528.2,0.4877,-1.379,-1,71,trend,0.454
down,1735285260000,2024-12-27T07:41:00.000000000,94751.71,-1.53,1,5.25,483.2,0.4419,1.709,56.5162,0.0001,0.589,-145.1,0.5894,0.351,70.5,0.5401,1.153,108.2,0.5528,1.465,-252.6,0.5232,-0.112,29,-1,whipsaw,0.356
down,1735313940000,2024-12-27T15:39:00.000000000,94116.24,-1.573,1,7.49,101.0,0.4524,1.757,87.5121,0.0001,0.163,228.3,0.4792,0.493,520.7,0.5043,0.225,720.5,0.477,0.511,751.9,0.4981,-0.655,-1,-1,partial,-0.552
up,1735580580000,2024-12-30T17:43:00.000000000,93798.56,1.793,1,3.68,126.0,0.5396,1.56,107.7541,0.0001,0.266,-1067.7,0.5764,-0.104,-1332.5,0.5217,0.806,-1487.6,0.5423,0.527,-1760.3,0.5303,1.307,237,150,trend,0.043
down,1735594800000,2024-12-30T21:40:00.000000000,92608.38,-1.591,1,2.79,-732.1,0.3993,1.646,85.9948,0.0001,-0.239,-996.5,0.4844,-0.594,-381.6,0.4755,-0.023,-441.3,0.5303,0.337,-498.5,0.5198,-0.763,-1,-1,partial,-1.44
up,1735633860000,2024-12-31T08:31:00.000000000,94540.01,1.771,1,3.29,-250.4,0.537,1.399,77.7966,0.0001,-0.181,-119.5,0.4656,-0.303,250.4,0.5015,-0.677,609.9,0.4826,-0.564,388.1,0.4692,0.374,-1,-1,partial,-1.085
up,1735651680000,2024-12-31T13:28:00.000000000,95996.02,1.522,1,2.49,-854.9,0.5848,1.453,75.2345,0.0001,-0.319,299.2,0.4787,-0.497,98.6,0.4274,-0.438,-260.5,0.5153,-0.197,49.2,0.4721,0.265,100,-1,whipsaw,-2.31
down,1735666740000,2024-12-31T17:39:00.000000000,93376.94,-1.614,1,2.5,-405.4,0.4295,1.453,126.6548,0.0001,0.366,-658.6,0.5211,0.562,-576.7,0.552,0.996,-701.5,0.5662,0.725,-730.5,0.4895,-0.201,28,-1,whipsaw,-0.734
up,1736174940000,2025-01-06T14:49:00.000000000,100489.99,1.762,1,9.04,59.2,0.4984,1.536,139.2159,0.0001,0.528,-189.2,0.564,0.482,779.9,0.4903,0.989,1112.3,0.5161,1.466,907.9,0.509,1.98,-1,29,trend,0.004
down,1736262600000,2025-01-07T15:10:00.000000000,98661.57,-1.777,1,13.37,45.0,0.4997,1.682,236.4548,8.9e-05,-0.487,8.5,0.3794,-0.119,-29.1,0.4693,-0.773,-245.0,0.4629,-0.776,1724.3,0.481,-2.113,-1,29,trend,3.015
down,1736357220000,2025-01-08T17:27:00.000000000,93123.72,-1.749,1,5.36,-863.3,0.4267,1.963,122.7203,0.0001,0.206,-402.3,0.3517,0.645,-64.6,0.4395,0.899,-209.3,0.4903,1.966,-1470.5,0.5154,-0.669,31,-1,whipsaw,-0.718
down,1736388720000,2025-01-09T02:12:00.000000000,93639.18,-1.625,1,3.58,1375.9,0.3954,1.618,103.7641,0.0001,0.693,-1328.4,0.5003,0.772,-1640.0,0.4583,1.188,-1650.8,0.4788,0.747,-2030.3,0.4971,-0.231,4,-1,whipsaw,0.563
down,1736515800000,2025-01-10T13:30:00.000000000,93267.23,-1.834,2,2.8,148.8,0.4343,1.228,103.3217,-1.1e-05,0.367,-707.3,0.4546,0.53,-702.2,0.5167,0.248,-509.0,0.488,1.01,287.6,0.5187,-1.138,0,103,whipsaw,-1.295
up,1736523600000,2025-01-10T15:40:00.000000000,94226.22,1.503,1,5.91,262.2,0.5247,1.535,233.4379,-1.1e-05,-0.086,41.3,0.5058,-0.33,201.0,0.4847,-0.652,-82.7,0.4956,-0.842,190.2,0.4732,1.708,50,136,whipsaw,0.238
up,1736531820000,2025-01-10T17:57:00.000000000,95715.36,1.517,1,4.21,-9.3,0.4318,1.641,127.7321,8.1e-05,-0.082,-847.8,0.5611,-0.117,-524.9,0.5038,-0.796,-1253.6,0.4447,-0.824,-1323.7,0.4609,0.126,33,-1,whipsaw,-1.667
up,1736728560000,2025-01-13T00:36:00.000000000,95896.42,1.516,1,7.97,-1285.7,0.5502,1.551,100.611,5.3e-05,-0.155,49.6,0.49,-0.298,68.8,0.4864,-0.714,186.6,0.474,-0.861,-26.0,0.4965,0.023,40,-1,whipsaw,-1.474
up,1736780580000,2025-01-13T15:03:00.000000000,91635.64,1.585,1,19.59,-143.5,0.4824,1.69,315.0852,7e-05,0.777,-23.2,0.5272,1.265,138.6,0.5464,0.946,-402.1,0.486,0.577,-645.9,0.4709,1.598,-1,15,trend,5.278
up,1736801580000,2025-01-13T20:53:00.000000000,93547.49,1.59,1,2.35,-92.1,0.5009,1.645,104.7507,9e-06,0.156,-318.2,0.3468,0.301,-643.5,0.4329,0.15,-497.4,0.4199,0.717,-968.9,0.4352,1.424,-1,74,trend,3.154
up,1736947980000,2025-01-15T13:33:00.000000000,98586.6,1.596,1,7.13,71.6,0.555,1.587,146.9997,8.8e-05,-0.159,42.6,0.5064,0.447,321.5,0.608,0.567,113.9,0.567,0.477,672.3,0.5395,1.231,-1,87,trend,0.399
down,1737038940000,2025-01-16T14:49:00.000000000,97589.99,-1.589,1,5.11,-46.0,0.4559,1.595,160.9172,7.6e-05,0.179,192.5,0.57,-0.019,259.9,0.5161,0.558,60.2,0.5529,0.927,-406.6,0.5417,-0.261,61,-1,whipsaw,-5.202
up,1737043560000,2025-01-16T16:06:00.000000000,99722.0,1.648,1,3.24,-217.7,0.5529,1.548,108.7341,4.6e-05,-0.12,-47.6,0.4845,-0.391,-392.6,0.4925,-0.062,-269.1,0.4947,-0.455,-414.9,0.4808,0.879,-1,-1,partial,4.306
up,1737078240000,2025-01-17T01:44:00.000000000,101635.49,1.553,1,5.83,-489.7,0.5778,1.42,80.1666,4.6e-05,-0.314,-155.0,0.3975,0.024,-21.5,0.4236,0.174,198.0,0.5179,-0.07,317.0,0.5109,0.504,-1,-1,partial,2.604
up,1737126660000,2025-01-17T15:11:00.000000000,104148.0,1.553,1,6.46,822.4,0.5601,1.839,133.1924,9.4e-05,0.038,366.1,0.519,-0.55,420.6,0.4447,-0.243,568.0,0.4922,0.068,1001.7,0.5032,1.077,-1,135,trend,-0.119
up,1737280260000,2025-01-19T09:51:00.000000000,105068.9,1.5,1,3.96,139.0,0.5514,1.445,123.8783,0.0001,0.246,-33.9,0.5892,-0.212,46.6,0.4824,-0.035,137.2,0.5357,0.062,-70.9,0.5091,0.407,-1,-1,partial,2.737
down,1737322080000,2025-01-19T21:28:00.000000000,104662.56,-1.541,3,2.51,-161.0,0.449,1.662,93.3759,0.0001,-0.099,-632.7,0.4646,-0.232,-477.5,0.4478,-0.926,-103.1,0.4608,-0.513,-360.6,0.4725,-4.885,-1,32,trend,0.938
up,1737331740000,2025-01-20T00:09:00.000000000,101235.29,1.573,1,6.3,227.5,0.5035,1.571,283.3586,0.0001,0.171,-31.3,0.4934,0.151,150.8,0.4834,-1.361,289.3,0.4499,-0.987,1025.1,0.4763,1.073,29,146,whipsaw,0.703
up,1737355380000,2025-01-20T06:43:00.000000000,104392.56,1.795,1,1.72,85.1,0.5904,1.351,117.8583,0.0001,1.536,99.7,0.6441,2.675,226.0,0.603,4.42,1812.8,0.5577,3.374,1502.4,0.5078,4.977,-1,2,trend,-2.801
down,1737359880000,2025-01-20T07:58:00.000000000,107159.09,-1.616,1,3.18,451.0,0.4436,1.667,146.7631,0.0001,0.439,153.8,0.4966,0.729,41.5,0.5354,0.847,-147.0,0.533,1.077,-310.1,0.5197,-0.22,24,-1,whipsaw,4.856
down,1737375420000,2025-01-20T12:17:00.000000000,106363.64,-1.744,1,2.26,138.0,0.4636,1.378,181.7217,0.0001,-0.609,-401.7,0.4372,0.542,-452.9,0.5101,0.692,-250.3,0.5034,0.708,-242.5,0.5019,-2.497,68,216,whipsaw,1.851
down,1737388560000,2025-01-20T15:56:00.000000000,104891.75,-1.792,2,2.59,469.6,0.4773,1.536,241.9017,0.0001,0.197,711.4,0.4616,-0.16,205.3,0.5266,0.084,-10.2,0.5176,1.822,469.2,0.5557,-4.346,42,17,trend,0.965
up,1737391260000,2025-01-20T16:41:00.000000000,106659.84,1.849,2,3.05,-375.7,0.5502,1.516,301.9907,0.0001,0.058,620.5,0.5675,0.134,639.6,0.6024,-1.1,1216.6,0.5419,-5.179,1475.6,0.5098,0.366,23,-1,whipsaw,-1.502
down,1737410580000,2025-01-20T22:03:00.000000000,102008.01,-1.787,1,0.95,202.0,0.3872,1.563,155.9938,0.0001,0.882,69.0,0.5207,1.053,-13.0,0.4944,1.326,181.0,0.5098,1.367,425.9,0.547,-1.852,14,206,whipsaw,-4.506
down,1737471300000,2025-01-21T14:55:00.000000000,103614.0,-1.543,1,3.01,156.3,0.5048,1.62,216.0245,0.0001,-0.25,87.3,0.4244,-0.237,0.2,0.4711,-0.107,151.8,0.4561,0.191,-162.4,0.4994,-0.782,73,-1,whipsaw,-0.891
up,1737475800000,2025-01-21T16:10:00.000000000,105807.63,1.969,1,1.99,-1324.5,0.5502,1.661,149.4448,0.0001,0.351,504.7,0.5637,0.297,390.2,0.4994,-0.71,291.4,0.4784,-0.499,7.9,0.4961,1.355,-1,144,trend,-1.929
up,1737642840000,2025-01-23T14:34:00.000000000,104087.95,1.704,2,4.02,122.2,0.5086,1.357,152.6276,0.0001,0.592,1228.7,0.5218,1.766,1253.6,0.5503,1.568,1425.6,0.5242,0.611,795.7,0.5001,2.654,34,11,trend,0.729
down,1737645060000,2025-01-23T15:11:00.000000000,102704.73,-1.831,1,19.09,-115.3,0.502,1.869,420.9552,0.0001,0.797,-899.7,0.4882,1.25,-407.9,0.4722,2.005,-536.0,0.4928,3.497,-1951.5,0.5245,-0.06,9,-1,whipsaw,-2.877
down,1737652500000,2025-01-23T17:15:00.000000000,104751.42,-1.509,1,4.27,-62.0,0.4767,1.924,173.4603,8.6e-05,0.254,-25.6,0.5836,0.569,-263.2,0.5883,0.916,-356.7,0.5127,0.606,-690.7,0.4681,-2.093,32,158,whipsaw,-1.177
down,1737663060000,2025-01-23T20:11:00.000000000,103294.8,-1.534,2,3.59,-88.7,0.5169,1.464,204.0362,8.6e-05,1.631,65.8,0.5252,2.474,641.4,0.5259,1.625,-206.5,0.5248,-0.27,1089.9,0.5279,-1.064,1,67,whipsaw,-2.313
up,1737663600000,2025-01-23T20:20:00.000000000,105544.0,1.584,1,9.34,-273.6,0.5404,1.717,430.3176,8.6e-05,0.559,1007.2,0.546,-0.658,289.8,0.543,-1.608,1529.4,0.5274,-2.798,1282.7,0.5202,0.831,10,-1,whipsaw,-0.091
down,1737933300000,2025-01-26T23:15:00.000000000,103108.53,-1.53,1,13.53,138.7,0.3938,1.377,99.9414,8.4e-05,-0.18,355.2,0.4061,-0.177,441.6,0.4668,-0.22,628.1,0.4765,-0.157,1183.3,0.4956,-2.316,-1,92,trend,1.16
up,1737982500000,2025-01-27T12:55:00.000000000,100625.96,1.508,2,3.24,188.7,0.5559,1.42,141.8121,3.7e-05,-0.158,7.7,0.521,0.776,-13.2,0.5027,0.15,-433.2,0.5024,-0.154,-905.0,0.4641,1.681,223,19,trend,1.974
up,1738011420000,2025-01-27T20:57:00.000000000,101740.62,1.509,1,1.31,-807.4,0.5169,1.691,132.6155,1e-06,-0.01,-22.6,0.5094,0.394,-639.4,0.5392,0.085,-1025.0,0.4986,-0.264,-1069.5,0.4736,1.132,-1,191,trend,-0.444
up,1738179600000,2025-01-29T19:40:00.000000000,103781.82,1.885,1,9.98,-357.5,0.5237,1.582,171.0962,9.9e-05,-0.079,-796.5,0.557,-0.353,-579.7,0.5353,-0.337,-771.5,0.499,0.213,-522.6,0.5086,0.964,-1,-1,partial,1.569
down,1738349040000,2025-01-31T18:44:00.000000000,103096.27,-1.6,1,6.52,-127.7,0.3998,1.583,132.9472,0.0001,-0.066,-132.3,0.4178,-0.455,-167.2,0.4141,-0.413,2.4,0.4496,-0.724,598.5,0.463,-1.49,-1,89,trend,0.964
up,1738525620000,2025-02-02T19:47:00.000000000,98665.0,1.507,1,2.54,-655.7,0.5525,1.532,110.3572,-9e-06,-0.364,-132.1,0.5223,-0.269,-240.1,0.5018,-0.207,-72.1,0.5191,-0.912,-249.4,0.4845,0.035,61,-1,whipsaw,2.823
down,1738543440000,2025-02-03T00:44:00.000000000,95694.54,-1.664,2,5.29,903.6,0.4498,1.591,249.3086,0.0001,0.942,-246.9,0.4489,0.854,-243.0,0.4898,0.091,-515.2,0.4833,-1.61,-693.4,0.4649,-4.664,5,52,whipsaw,-6.045
up,1738549140000,2025-02-03T02:19:00.000000000,94774.38,1.515,1,16.67,-883.0,0.4538,1.901,463.2434,0.0001,-0.724,327.9,0.4528,-1.361,-372.8,0.4783,-1.125,77.9,0.5128,-0.335,1006.4,0.5456,0.217,7,-1,whipsaw,6.706
up,1738593180000,2025-02-03T14:33:00.000000000,96058.01,1.98,2,1.99,-660.8,0.5021,1.605,182.299,0.0001,0.252,-673.8,0.5475,-0.162,125.6,0.4952,0.29,201.8,0.4971,2.271,-977.6,0.5005,3.708,-1,44,trend,4.195
down,1738646220000,2025-02-04T05:17:00.000000000,98576.67,-1.592,1,1.62,-1263.6,0.4172,1.443,153.0107,2.6e-05,0.099,-425.3,0.456,0.108,-423.0,0.4474,0.592,-52.0,0.4991,0.845,-195.5,0.4895,-0.727,62,-1,whipsaw,0.654
up,1738680180000,2025-02-04T14:43:00.000000000,100093.65,1.517,1,3.45,256.8,0.4404,1.931,134.1959,6.8e-05,-0.403,138.2,0.4398,-0.069,211.3,0.4621,-0.931,317.1,0.4355,-1.082,257.1,0.4403,0.178,33,-1,whipsaw,-1.176
down,1738698720000,2025-02-04T19:52:00.000000000,98975.62,-1.595,2,3.02,-228.3,0.4797,1.449,183.29,4.1e-05,0.197,228.9,0.4471,-0.367,416.4,0.4244,-0.636,680.2,0.4426,-0.027,679.2,0.4606,-2.855,-1,33,trend,1.683
up,1738936920000,2025-02-07T14:02:00.000000000,98739.14,1.539,2,5.73,91.9,0.5463,1.609,136.9917,7e-05,0.607,466.7,0.6147,1.053,817.3,0.5951,0.99,698.6,0.5265,0.187,1545.7,0.5021,1.417,78,13,trend,-2.577
down,1738941240000,2025-02-07T15:14:00.000000000,98412.5,-1.513,1,8.88,-118.5,0.4464,1.845,161.4372,7e-05,-0.463,56.7,0.415,0.094,-414.4,0.4782,0.252,-321.6,0.441,-0.526,-51.9,0.429,-1.287,-1,124,trend,2.32
down,1739367420000,2025-02-12T13:37:00.000000000,94368.4,-1.608,1,16.81,-918.2,0.543,1.454,205.3131,4.9e-05,0.218,52.6,0.4776,0.381,411.1,0.5004,0.763,969.3,0.5131,1.215,867.3,0.5022,-0.297,59,-1,whipsaw,-1.906
up,1739379300000,2025-02-12T16:55:00.000000000,96900.0,1.622,1,4.73,-567.5,0.6165,1.333,91.7597,5e-05,0.279,-619.1,0.5591,0.105,-583.2,0.4797,0.288,-773.8,0.4553,0.376,-1784.5,0.4345,0.826,-1,-1,partial,-1.613
down,1740152220000,2025-02-21T15:37:00.000000000,97428.89,-1.508,1,10.22,-1409.4,0.4453,1.473,214.5217,2.3e-05,-0.122,-1067.4,0.3991,0.667,-1795.7,0.457,0.496,-2440.4,0.4801,0.876,-2987.9,0.497,-1.606,37,203,whipsaw,0.933
down,1740467580000,2025-02-25T07:13:00.000000000,90231.98,-1.51,1,4.2,-105.6,0.4501,1.606,150.861,0.0001,0.257,-500.8,0.4599,-0.82,-873.9,0.3921,-1.388,-2339.9,0.4467,-0.511,-1871.2,0.4775,-3.706,-1,12,trend,1.23
up,1740470700000,2025-02-25T08:05:00.000000000,89947.71,1.723,1,8.69,-575.4,0.506,1.583,226.981,5.2e-05,-0.055,36.7,0.5258,-0.053,212.7,0.555,0.003,100.2,0.5312,-0.476,-107.1,0.4644,0.058,76,-1,whipsaw,-1.449
down,1740478560000,2025-02-25T10:16:00.000000000,87712.01,-1.557,1,4.92,-616.4,0.3682,1.507,203.1893,5.2e-05,-0.369,92.5,0.4138,0.438,-334.3,0.4601,0.201,-309.9,0.4692,0.315,728.8,0.5023,-0.939,83,-1,whipsaw,-1.431
up,1740484500000,2025-02-25T11:55:00.000000000,89210.0,1.662,1,2.67,-186.1,0.5031,2.075,93.6607,5.2e-05,-0.028,-40.5,0.5045,-0.014,51.0,0.4826,0.26,-140.7,0.5057,-0.155,-183.3,0.4937,0.375,165,-1,whipsaw,-0.55
down,1740494700000,2025-02-25T14:45:00.000000000,87910.44,-1.583,1,2.84,314.4,0.4134,1.614,182.8669,5.2e-05,-0.587,402.5,0.3651,-1.519,-107.6,0.4242,-1.024,3.8,0.4631,-0.773,18.9,0.4759,-2.115,-1,15,trend,1.418
up,1740502560000,2025-02-25T16:56:00.000000000,87690.01,1.526,1,2.63,451.9,0.515,1.68,134.6821,1.4e-05,-0.173,114.9,0.5365,-0.139,332.4,0.5091,-0.419,142.3,0.5142,-0.553,290.0,0.4895,1.509,138,207,whipsaw,-0.868
up,1740521220000,2025-02-25T22:07:00.000000000,89422.88,1.509,1,0.87,795.2,0.5985,1.484,94.2969,1.4e-05,-0.29,-87.3,0.5078,-0.573,-413.9,0.5095,-0.615,-440.9,0.5008,-0.467,-527.9,0.5278,0.042,39,-1,whipsaw,-4.649
down,1740578760000,2025-02-26T14:06:00.000000000,86545.46,-1.524,1,2.19,-1130.6,0.4442,1.765,81.4193,6e-05,-0.159,674.9,0.4591,-0.805,861.3,0.4514,-0.515,345.6,0.4707,1.212,654.5,0.5154,-1.302,43,16,trend,0.529
up,1740581460000,2025-02-26T14:51:00.000000000,87307.99,1.699,1,7.17,-357.4,0.5277,1.73,214.1379,6e-05,0.257,209.4,0.5836,0.328,150.6,0.542,0.843,209.8,0.5334,0.426,128.9,0.5433,1.4,86,19,trend,-1.994
down,1740586560000,2025-02-26T16:16:00.000000000,86459.26,-1.52,1,2.77,-667.9,0.4734,1.59,120.8052,0.0001,0.355,-177.4,0.4574,0.491,-59.7,0.4738,0.723,-52.3,0.5252,0.66,-9.5,0.5036,-3.957,24,132,whipsaw,0.952
down,1740594960000,2025-02-26T18:36:00.000000000,84754.85,-1.785,2,4.15,-523.7,0.4642,1.781,140.7572,0.0001,-0.253,-1055.9,0.385,-0.743,-1455.2,0.4497,-0.777,-1308.0,0.4717,-0.509,-1341.2,0.5524,-2.948,-1,2,trend,0.108
up,1740602820000,2025-02-26T20:47:00.000000000,84289.94,1.821,2,6.15,722.9,0.4993,1.505,256.6979,0.0001,-0.006,-71.4,0.5315,-0.205,20.9,0.5018,-0.078,-192.4,0.5231,-0.458,194.5,0.505,1.317,-1,76,trend,-1.47
down,1740668280000,2025-02-27T14:58:00.000000000,85057.99,-1.553,1,4.67,84.0,0.3237,1.692,174.8069,-6e-06,-0.254,-150.4,0.3397,0.44,-187.3,0.3863,0.776,-957.2,0.3774,0.608,-525.6,0.4029,-0.826,40,-1,whipsaw,3.674
down,1740706200000,2025-02-28T01:30:00.000000000,82547.54,-2.002,2,2.69,28.7,0.4882,1.482,102.2914,9.4e-05,-0.437,-1682.8,0.4073,0.194,-1491.1,0.4777,-1.081,-1533.7,0.4734,-1.091,-1185.1,0.479,-3.813,-1,3,trend,-1.67
up,1740712020000,2025-02-28T03:07:00.000000000,81472.18,1.639,1,12.0,-448.1,0.4995,2.569,154.0759,9.4e-05,-0.403,-75.2,0.421,-0.731,524.0,0.4641,-0.979,578.9,0.4671,-1.898,571.4,0.465,0.009,32,-1,whipsaw,4.442
up,1740734880000,2025-02-28T09:28:00.000000000,80355.78,1.672,1,1.94,163.1,0.5403,1.725,117.7966,9.5e-05,0.356,-71.3,0.5109,-0.222,46.1,0.4665,-0.001,281.8,0.5099,-0.574,360.9,0.4936,1.306,53,219,whipsaw,6.379
up,1740755040000,2025-02-28T15:04:00.000000000,82401.81,1.58,2,2.24,1944.1,0.5395,1.786,195.9848,9.5e-05,0.621,365.3,0.594,1.218,-148.2,0.5884,1.782,-6.3,0.5552,1.745,-168.0,0.5177,3.299,-1,10,trend,2.763
up,1740768600000,2025-02-28T18:50:00.000000000,84662.73,1.561,1,1.13,-963.2,0.5132,1.81,153.9828,-4e-06,-0.004,570.0,0.5431,-0.166,1258.3,0.4502,-0.139,1470.4,0.4801,-0.159,1266.2,0.5101,0.54,91,-1,whipsaw,0.619
up,1740929280000,2025-03-02T15:28:00.000000000,87141.87,2.407,3,8.12,88.4,0.5822,1.402,122.6183,-2.8e-05,0.126,-1267.4,0.5681,1.14,1044.2,0.5906,0.49,1871.5,0.5092,2.156,1609.5,0.5281,9.018,-1,9,trend,4.404
down,1740939360000,2025-03-02T18:16:00.000000000,93165.99,-1.856,1,19.59,-815.0,0.4591,1.71,212.4131,-2.9e-05,0.644,233.2,0.6464,0.212,101.4,0.5676,-0.612,-283.8,0.4995,-0.036,-347.7,0.4604,-0.86,9,-1,whipsaw,4.059
down,1740984900000,2025-03-03T06:55:00.000000000,91415.09,-1.504,1,3.02,-6.1,0.4207,1.603,83.1945,-5.5e-05,0.085,-131.6,0.4585,0.419,-219.2,0.4362,0.281,-274.4,0.4436,1.179,-87.1,0.5177,-0.299,50,-1,whipsaw,8.487
down,1741012680000,2025-03-03T14:38:00.000000000,91914.87,-1.763,1,2.31,612.1,0.4463,1.849,161.5728,8e-06,-1.001,-377.9,0.4302,-1.829,-82.1,0.451,-2.329,1445.8,0.469,-1.417,1468.9,0.4801,-5.085,-1,5,trend,8.052
up,1741015620000,2025-03-03T15:27:00.000000000,91076.0,1.85,1,6.38,968.6,0.5274,1.834,267.1183,8e-06,-0.507,73.1,0.4378,-0.492,149.1,0.4596,-0.834,375.1,0.4852,-0.74,1986.5,0.4855,0.189,31,-1,whipsaw,-9.5
down,1741025520000,2025-03-03T18:12:00.000000000,89444.01,-1.571,2,1.61,-788.6,0.4174,1.716,147.6924,5.3e-05,-0.195,104.6,0.4819,-1.705,-967.6,0.4394,-2.073,-3260.0,0.4607,-2.397,-3098.6,0.4767,-4.838,-1,14,trend,3.925
up,1741040880000,2025-03-03T22:28:00.000000000,86408.01,1.504,1,1.39,150.1,0.5299,1.472,130.4759,5.3e-05,-0.164,35.9,0.5332,-0.033,129.0,0.5072,0.475,66.0,0.5652,0.118,-69.9,0.5097,0.73,171,-1,whipsaw,1.567
down,1741052340000,2025-03-04T01:39:00.000000000,84352.0,-1.559,1,2.43,-169.4,0.4419,1.887,107.7193,-1.5e-05,-0.926,-652.2,0.437,-0.803,-1206.0,0.4822,-1.294,-1169.0,0.4739,-0.638,-812.4,0.4723,-2.237,-1,5,trend,-3.637
up,1741056840000,2025-03-04T02:54:00.000000000,84258.13,1.539,1,2.2,232.2,0.5006,1.783,123.09,-1.5e-05,-0.382,-151.0,0.4897,-0.148,-296.8,0.5039,-0.181,26.4,0.493,-0.033,10.0,0.4679,0.384,125,-1,whipsaw,4.137
up,1741098960000,2025-03-04T14:36:00.000000000,84452.84,1.527,1,2.55,335.4,0.4841,1.408,205.9631,-3e-06,-0.021,-280.6,0.5114,-0.434,-517.6,0.4884,-1.833,-343.4,0.4923,-1.967,-377.0,0.4994,1.832,0,182,whipsaw,5.2
down,1741100760000,2025-03-04T15:06:00.000000000,82904.53,-1.833,1,7.07,-343.4,0.4923,1.985,288.1352,-3e-06,-0.033,85.7,0.4909,-1.415,131.1,0.4725,-0.136,-33.6,0.5071,-0.128,-39.6,0.5075,-1.694,110,14,trend,-7.246
up,1741107480000,2025-03-04T16:58:00.000000000,83750.44,1.556,2,2.05,-511.6,0.5566,1.954,159.7662,1.3e-05,-0.02,-178.3,0.5491,0.057,-31.3,0.5754,1.113,-218.1,0.5894,1.86,375.8,0.5606,6.077,-1,23,trend,6.317
down,1741121520000,2025-03-04T20:52:00.000000000,87315.84,-1.592,2,1.66,-117.3,0.4561,1.735,111.329,1.3e-05,-0.287,1.7,0.4157,-0.352,192.3,0.4898,0.411,51.3,0.5049,0.474,160.1,0.4735,-1.124,33,230,whipsaw,-3.533
up,1741123620000,2025-03-04T21:27:00.000000000,88529.93,1.683,1,2.21,221.3,0.5322,1.572,164.3641,1.3e-05,-0.167,151.0,0.5179,-0.779,-396.6,0.3986,-1.318,-72.0,0.3918,-0.912,-308.6,0.4458,0.494,26,-1,whipsaw,1.841
up,1741170780000,2025-03-05T10:33:00.000000000,89988.0,1.578,1,2.67,464.1,0.588,1.412,115.1969,2.7e-05,0.367,-359.1,0.6377,-0.278,-569.5,0.5209,-0.208,-161.0,0.5246,-0.406,352.0,0.5034,1.051,-1,128,trend,1.625
down,1741186620000,2025-03-05T14:57:00.000000000,88230.8,-1.649,1,3.99,385.1,0.4794,1.692,181.811,2.7e-05,0.814,-310.5,0.5367,0.736,-109.0,0.4966,-0.087,-36.9,0.4725,0.326,-353.8,0.4729,-0.715,3,-1,whipsaw,-1.697
up,1741193820000,2025-03-05T16:57:00.000000000,88951.11,1.523,1,1.32,-47.6,0.5145,1.615,128.3921,5e-05,0.112,-372.4,0.5446,0.192,-248.9,0.5274,0.913,-313.2,0.5361,0.743,-136.9,0.5248,1.739,-1,28,trend,0.499
up,1741225740000,2025-03-06T01:49:00.000000000,91847.37,1.681,1,2.83,37.2,0.5133,1.684,79.2745,3.5e-05,-0.6,-109.6,0.4652,-0.367,-158.6,0.4814,-0.414,17.7,0.4721,-0.221,279.6,0.4761,0.88,-1,-1,partial,-3.745
up,1741273860000,2025-03-06T15:11:00.000000000,90894.1,1.7,1,4.35,507.6,0.5406,1.833,181.8617,6.4e-05,0.067,-136.2,0.6045,-0.378,-357.6,0.5158,0.45,-328.6,0.5396,-0.047,-669.1,0.5096,0.619,78,-1,whipsaw,-0.699
down,1741280460000,2025-03-06T17:01:00.000000000,88746.73,-1.557,1,2.95,246.8,0.4662,2.023,137.7634,6.8e-05,-0.161,-379.0,0.4274,-0.027,-499.4,0.4765,0.201,-528.4,0.5135,-0.065,-624.2,0.5105,-1.026,-1,150,trend,1.632
up,1741298520000,2025-03-06T22:02:00.000000000,90775.3,1.634,1,2.26,23.3,0.4982,1.57,79.1676,6.8e-05,-0.322,518.0,0.4916,-0.828,613.9,0.4467,-1.197,210.4,0.4411,-0.585,386.6,0.4774,0.559,14,-1,whipsaw,-4.963
down,1741306560000,2025-03-07T00:16:00.000000000,88277.98,-2.097,1,4.89,537.0,0.461,1.458,120.5817,-6e-06,-1.255,-353.4,0.4677,-1.586,-769.2,0.4694,-3.187,-823.0,0.4678,-1.748,-761.1,0.4915,-4.09,0,4,whipsaw,1.949
up,1741310280000,2025-03-07T01:18:00.000000000,87154.41,1.892,1,6.83,61.9,0.513,1.962,215.9538,-6e-06,0.007,58.6,0.4845,-0.2,172.1,0.468,1.343,-1.5,0.5154,0.815,-343.3,0.4915,2.099,-1,23,trend,-1.188
up,1741359060000,2025-03-07T14:51:00.000000000,90897.03,1.645,1,4.49,274.6,0.4886,1.759,241.361,-1.5e-05,-0.154,426.1,0.508,-0.263,569.8,0.4781,-1.398,586.3,0.4644,-2.548,95.8,0.4804,0.223,22,-1,whipsaw,-5.151
