direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
up,1763124540000,2025-11-14T12:49:00.000000000,2.28,1.638,4,5.66,-2832826.3,0.4803,1.934,0.0068,3.6e-05,-0.298,-402490.3,0.4999,0.136,1104956.2,0.476,-0.6,1569241.8,0.4889,-0.924,2000879.6,0.4938,2.54,34,114,whipsaw,-1.178
down,1763146800000,2025-11-14T19:00:00.000000000,2.29,-1.668,2,0.97,383845.4,0.5491,1.674,0.0032,3.5e-05,-0.372,-1620118.6,0.5264,0.734,-819412.3,0.5324,0.914,-800315.2,0.4912,1.045,68936.8,0.478,-1.565,20,100,whipsaw,1.281
down,1763161500000,2025-11-14T23:05:00.000000000,2.23,-1.786,1,1.01,-385339.8,0.5654,1.523,0.0033,3.5e-05,0.47,637187.3,0.4433,1.218,2781040.8,0.4563,0.636,2527576.9,0.4594,0.927,656702.3,0.5014,-0.309,11,-1,whipsaw,-0.242
down,1763242920000,2025-11-15T21:42:00.000000000,2.21,-1.6,1,4.08,233475.7,0.3616,1.806,0.0016,-0.000101,0.325,-1058945.7,0.637,0.556,-511267.1,0.5705,0.65,-916961.1,0.5391,1.197,-1885628.5,0.5443,-0.786,35,-1,whipsaw,0.75
down,1763292720000,2025-11-16T11:32:00.000000000,2.24,-1.531,1,2.4,-1844544.2,0.4732,1.853,0.0025,3.7e-05,-0.089,419993.5,0.5644,-0.027,551179.1,0.5748,0.045,1276654.4,0.5976,-0.018,2234617.5,0.5492,-1.457,-1,128,trend,-1.721
up,1763316600000,2025-11-16T18:10:00.000000000,2.2,1.577,2,4.67,-1364017.3,0.4801,1.835,0.0033,-0.000116,0.635,-1751449.0,0.5302,0.045,-2787844.5,0.5374,-0.685,-2642680.8,0.5025,0.331,-3614982.8,0.5133,1.316,36,2,trend,-1.48
down,1763318520000,2025-11-16T18:42:00.000000000,2.19,-1.832,1,5.0,-2642680.8,0.5001,2.172,0.0028,-0.000116,-0.288,-337631.2,0.4282,0.05,-1025122.0,0.4566,1.216,-972302.0,0.5231,1.294,-1714171.1,0.4962,-0.681,28,-1,whipsaw,1.477
up,1763335920000,2025-11-16T23:32:00.000000000,2.22,1.818,1,4.45,-105528.9,0.4881,2.04,0.0042,-0.000116,0.293,32665.7,0.5419,0.081,681114.2,0.5406,-0.113,815973.8,0.4712,0.654,872822.0,0.4662,2.088,-1,58,trend,-2.94
down,1763386620000,2025-11-17T13:37:00.000000000,2.23,-1.585,5,2.57,952843.9,0.3394,1.739,0.0022,7.5e-05,-0.202,-100398.9,0.335,-0.641,1106827.8,0.4107,-1.328,-509561.5,0.4326,2.83,1342293.2,0.4949,-2.669,59,15,trend,3.229
up,1763390160000,2025-11-17T14:36:00.000000000,2.28,3.532,1,6.24,1851854.7,0.5565,1.647,0.0062,7.5e-05,0.316,1663129.6,0.4532,-0.009,4139811.2,0.4727,-0.443,1591434.6,0.4625,-2.301,2567618.0,0.4538,1.317,0,1,whipsaw,-3.701
up,1763413320000,2025-11-17T21:02:00.000000000,2.16,1.635,1,2.32,263343.3,0.5049,1.841,0.0045,1.4e-05,-0.269,-166821.0,0.4915,-0.677,-84165.9,0.482,-0.315,2560490.0,0.4985,-0.459,2277307.6,0.5131,0.742,18,-1,whipsaw,3.24
down,1763426580000,2025-11-18T00:43:00.000000000,2.13,-1.636,1,0.99,64379.3,0.4688,1.522,0.0034,-0.000121,0.897,-909663.2,0.6388,1.193,-1430448.8,0.5471,1.203,-1235379.4,0.547,1.071,-836973.3,0.5548,-1.024,5,139,whipsaw,-3.877
down,1763434860000,2025-11-18T03:01:00.000000000,2.12,-2.228,1,2.17,1122809.6,0.4627,1.776,0.0042,-0.000121,0.194,1346480.7,0.3856,0.558,2213137.3,0.4179,0.723,2713769.8,0.4266,2.184,3029513.4,0.4309,-0.425,36,-1,whipsaw,-4.411
up,1763437080000,2025-11-18T03:38:00.000000000,2.15,1.64,1,3.37,1287912.7,0.4496,1.657,0.0061,-0.000121,0.586,-835276.3,0.4518,0.688,108857.5,0.433,0.372,152269.0,0.406,0.195,702764.9,0.3991,1.293,203,10,trend,1.595
up,1763479500000,2025-11-18T15:25:00.000000000,2.22,1.861,1,3.38,2895059.7,0.4261,1.916,0.0055,6.3e-05,0.045,23612.6,0.41,-0.149,-1275544.0,0.4326,-0.009,-300977.6,0.4297,0.623,-963556.8,0.4354,1.06,-1,67,trend,-4.706
up,1763564880000,2025-11-19T15:08:00.000000000,2.15,1.711,1,3.11,-527222.5,0.4575,1.904,0.0031,-4.7e-05,-0.298,-274027.4,0.5792,-1.263,-153289.3,0.5004,-1.822,-691075.7,0.4616,-2.4,1608232.8,0.443,0.182,14,-1,whipsaw,-1.72
down,1763566380000,2025-11-19T15:33:00.000000000,2.11,-1.52,1,3.93,-1603797.5,0.4732,1.836,0.0045,-4.7e-05,0.043,387908.6,0.3552,-0.522,1661104.1,0.4027,-0.565,493258.8,0.4158,-0.893,5569329.8,0.4104,-3.391,-1,21,trend,0.233
up,1763587200000,2025-11-19T21:20:00.000000000,2.08,1.95,1,6.67,469895.5,0.4467,1.926,0.0041,-1.8e-05,0.428,-498799.9,0.4196,-0.183,1522600.3,0.3634,0.202,1480975.7,0.3473,-0.356,1249982.9,0.3859,2.451,-1,106,trend,-2.864
down,1763647740000,2025-11-20T14:09:00.000000000,2.1,-1.507,3,2.1,135271.7,0.3811,1.887,0.0034,0.0001,-0.133,-576521.7,0.3774,1.115,-1187283.2,0.3882,1.215,-1226239.9,0.3815,0.429,-716636.1,0.3778,-5.6,9,114,whipsaw,7.721
down,1763693880000,2025-11-21T02:58:00.000000000,1.97,-1.831,1,2.14,-427855.6,0.4391,1.794,0.0046,-9.1e-05,0.203,-1834212.1,0.4163,1.098,-3240867.7,0.4297,1.2,-4398928.5,0.4119,1.017,-3835237.6,0.4281,-0.702,7,-1,whipsaw,0.879
down,1763710380000,2025-11-21T07:33:00.000000000,1.91,-2.907,1,2.64,-135817.5,0.45,1.835,0.003,-9.1e-05,0.219,-10443523.7,0.5006,0.162,-5813230.3,0.4896,0.256,-3097134.6,0.4649,1.97,-3250629.9,0.4542,-3.521,0,1,whipsaw,-1.923
up,1763712360000,2025-11-21T08:06:00.000000000,1.93,1.705,1,3.87,7764043.9,0.4673,1.928,0.0061,0.0001,0.672,-429101.8,0.487,0.683,314507.2,0.4735,0.186,-896389.5,0.4273,0.543,-1651004.1,0.4182,1.873,92,6,trend,0.59
down,1763717940000,2025-11-21T09:39:00.000000000,1.91,-1.536,1,2.98,-3595738.2,0.4202,2.401,0.0035,0.0001,-0.058,217627.8,0.4608,-0.403,417277.9,0.454,-0.518,-2397501.7,0.4295,-0.152,-843522.8,0.4765,-4.695,217,24,trend,-0.769
down,1763727360000,2025-11-21T12:16:00.000000000,1.85,-1.779,1,2.29,-821805.6,0.466,1.888,0.0037,0.0001,-0.237,1003567.7,0.4443,-0.221,5411330.8,0.4651,3.084,4709355.9,0.5002,4.066,8586999.4,0.5257,-1.817,20,7,trend,-2.788
up,1763728680000,2025-11-21T12:38:00.000000000,1.9,1.63,1,5.18,6041588.1,0.4978,1.802,0.0061,0.0001,0.422,-775765.8,0.512,1.103,-658622.4,0.5216,1.176,2466969.6,0.5245,1.915,693429.3,0.5412,3.704,-1,6,trend,0.538
up,1763736720000,2025-11-21T14:52:00.000000000,1.96,1.801,3,2.33,-11029.6,0.5033,1.866,0.0054,0.0001,0.036,430243.8,0.6009,-0.608,512322.3,0.5444,-1.293,671322.5,0.5088,-2.413,2361858.5,0.4423,2.157,19,143,whipsaw,-1.58
down,1763738640000,2025-11-21T15:24:00.000000000,1.93,-1.534,1,1.62,671322.5,0.5045,1.943,0.0038,0.0001,-0.31,-390586.6,0.3937,-1.087,-310136.2,0.377,-1.107,1690536.0,0.3774,-1.661,3185605.0,0.4615,-2.421,92,13,trend,0.14
down,1763748240000,2025-11-21T18:04:00.000000000,1.96,-1.631,1,0.74,-1448700.1,0.4249,1.672,0.0041,0.0001,-0.138,1289356.8,0.3862,-1.347,2191702.9,0.4545,-0.036,2458431.3,0.479,0.592,2926960.6,0.4899,-1.964,44,10,trend,1.617
up,1763761260000,2025-11-21T21:41:00.000000000,1.96,1.598,2,1.15,1176022.3,0.4668,1.675,0.0043,0.0001,-0.138,345383.4,0.5198,-0.169,139143.9,0.4126,-0.158,6283.9,0.3985,-1.42,-207544.7,0.449,0.404,43,-1,whipsaw,-1.507
down,1763764380000,2025-11-21T22:33:00.000000000,1.93,-1.539,1,0.6,-472098.4,0.4575,1.602,0.0032,0.0001,-0.129,-212563.6,0.5191,-0.476,241765.9,0.5545,-1.17,1228462.6,0.5133,0.688,-511566.4,0.5204,-1.646,58,20,trend,-0.518
down,1763800020000,2025-11-22T08:27:00.000000000,1.92,-1.67,1,0.73,-962639.9,0.4883,1.798,0.0023,5.4e-05,-0.245,-209888.7,0.4952,-0.406,487894.8,0.5188,-0.323,346309.9,0.4768,-0.526,201844.9,0.52,-1.287,-1,118,trend,-5.95
up,1763821500000,2025-11-22T14:25:00.000000000,1.92,1.537,1,1.55,-1393411.4,0.4719,1.709,0.0031,5.4e-05,-0.302,-101882.1,0.4456,-0.088,125709.1,0.4475,0.182,233075.6,0.3873,0.707,1854495.8,0.4821,1.492,-1,103,trend,6.869
up,1763862060000,2025-11-23T01:41:00.000000000,2.0,1.511,3,3.59,-186632.4,0.566,1.631,0.0024,5.4e-05,-0.205,-1188374.4,0.5285,0.376,-2117765.9,0.5608,0.516,-1010001.3,0.5759,2.747,-102447.8,0.5708,4.05,-1,44,trend,2.065
down,1763918280000,2025-11-23T17:18:00.000000000,2.04,-1.57,1,2.16,-2019246.3,0.399,1.874,0.0032,-8e-05,-0.01,-1027414.0,0.5063,0.328,152441.0,0.5099,0.005,619654.5,0.4831,0.744,989342.7,0.4824,-0.157,62,-1,whipsaw,-5.231
up,1763944800000,2025-11-24T00:40:00.000000000,2.07,1.594,2,2.2,-508396.5,0.5315,1.53,0.0039,-9.3e-05,-0.77,677299.7,0.5668,-0.789,623308.6,0.5716,-0.876,-66199.4,0.5413,-1.157,-307618.4,0.5248,2.038,6,86,whipsaw,8.811
down,1763958060000,2025-11-24T04:21:00.000000000,2.05,-1.519,1,1.65,281982.1,0.4129,1.576,0.0025,-9.3e-05,-0.185,363319.5,0.5152,0.122,793743.9,0.5172,0.239,894726.6,0.5516,2.347,704240.8,0.5146,-0.19,45,-1,whipsaw,-9.495
up,1763960940000,2025-11-24T05:09:00.000000000,2.09,1.567,1,0.99,502757.6,0.5747,1.782,0.0015,-9.3e-05,0.288,138098.4,0.3063,0.455,-592260.7,0.3431,0.158,-1633489.1,0.3122,-0.748,-1326899.7,0.3682,0.791,78,-1,whipsaw,7.433
down,1763976300000,2025-11-24T09:25:00.000000000,2.04,-1.592,1,1.93,-1653579.1,0.4574,1.548,0.0028,-3.2e-05,0.319,-105027.4,0.3838,0.574,1470029.9,0.5195,0.235,2915015.9,0.4639,0.809,2826819.1,0.5199,-0.059,77,-1,whipsaw,-7.172
up,1763989620000,2025-11-24T13:07:00.000000000,2.1,1.882,1,2.48,1463253.9,0.4769,1.452,0.0029,-3.2e-05,-0.424,-2151445.8,0.516,-0.376,-177952.1,0.4922,-0.686,-1069155.5,0.4733,-0.871,-792772.8,0.4589,1.8,0,220,whipsaw,5.548
up,1764004680000,2025-11-24T17:18:00.000000000,2.15,1.621,1,4.15,982163.0,0.4376,1.994,0.003,4.4e-05,-0.037,-1097311.5,0.4893,1.139,-58664.7,0.5235,2.204,-3317078.8,0.4744,2.748,-6105501.6,0.4594,6.338,-1,15,trend,1.767
up,1764015480000,2025-11-24T20:18:00.000000000,2.27,1.767,1,4.1,2792539.7,0.4474,1.929,0.0045,4.4e-05,-0.04,-8345.5,0.5506,-0.198,231980.6,0.4939,0.119,410044.5,0.4865,-1.3,-2824669.7,0.4731,0.784,41,-1,whipsaw,-4.081
down,1764018000000,2025-11-24T21:00:00.000000000,2.24,-2.136,1,4.73,-1774742.3,0.4617,1.741,0.005,4.4e-05,0.322,-1198298.0,0.544,0.398,-1281908.0,0.4701,0.595,644761.5,0.4825,0.34,866424.1,0.4747,-0.653,70,-1,whipsaw,1.704
down,1764082440000,2025-11-25T14:54:00.000000000,2.18,-1.61,1,3.06,-3252148.4,0.4858,2.355,0.0026,2.6e-05,0.147,-240043.1,0.5095,0.037,-1841082.5,0.4945,-0.441,-1062586.3,0.5233,0.768,-47258.4,0.5404,-0.763,87,-1,whipsaw,0.823
down,1764098340000,2025-11-25T19:19:00.000000000,2.16,-1.638,1,1.34,-610778.4,0.3793,1.697,0.0026,-4.7e-05,-0.07,-927969.8,0.4562,-0.07,-2916995.2,0.4869,0.413,-2869709.2,0.5172,1.057,-3198538.9,0.4996,-0.366,60,-1,whipsaw,-3.557
up,1764178980000,2025-11-26T17:43:00.000000000,2.23,1.513,1,4.35,651781.8,0.4721,1.784,0.0025,-8.3e-05,0.503,1124661.0,0.4806,0.453,1338108.8,0.4309,0.691,862819.7,0.4658,0.09,-2718551.3,0.463,1.189,-1,33,trend,-1.077
up,1764343020000,2025-11-28T15:17:00.000000000,2.24,1.534,1,3.91,-148730.4,0.4903,1.682,0.0026,5.8e-05,0.004,-1343358.9,0.4327,0.749,-1855224.9,0.4587,0.829,-4102613.8,0.4359,-0.579,-5929644.7,0.4288,1.395,64,9,trend,-1.177
down,1764346740000,2025-11-28T16:19:00.000000000,2.23,-1.542,1,3.81,-1827030.9,0.4148,1.909,0.0027,-2.5e-05,-0.803,640766.3,0.4151,-0.727,-316706.4,0.4824,-0.965,1975002.5,0.4403,-1.84,2360363.5,0.4773,-3.222,-1,8,trend,0.503
down,1764547560000,2025-12-01T00:06:00.000000000,2.13,-1.575,1,11.97,-2030636.6,0.5555,1.709,0.0028,-0.000111,-0.263,-4279846.4,0.4254,-0.859,-8182220.3,0.4859,-2.159,-11839112.8,0.5235,-2.487,-9718230.9,0.5159,-4.195,-1,15,trend,4.936
up,1764599820000,2025-12-01T14:37:00.000000000,2.05,1.513,1,2.49,696153.5,0.4762,1.607,0.0035,-2.7e-05,-0.562,181139.6,0.4106,-0.713,574280.0,0.3689,-1.031,390139.9,0.3959,-2.546,-3484705.3,0.389,0.122,27,-1,whipsaw,1.124
down,1764603240000,2025-12-01T15:34:00.000000000,1.99,-1.689,1,2.97,14038.6,0.3741,1.924,0.0031,-2.7e-05,0.296,-3799801.8,0.4264,0.372,-4214839.1,0.4566,0.568,-4072241.4,0.4788,0.316,-4038718.2,0.4622,-0.367,16,-1,whipsaw,-7.032
up,1764686940000,2025-12-02T14:49:00.000000000,2.09,1.508,2,5.35,-1865378.3,0.5516,1.764,0.0033,1.7e-05,-0.264,1460176.1,0.4989,0.906,1462926.5,0.5447,2.67,1353774.1,0.5052,3.504,2003437.8,0.4988,4.505,-1,15,trend,4.52
up,1764738360000,2025-12-03T05:06:00.000000000,2.22,1.668,1,2.94,2776880.1,0.5079,1.646,0.0021,0.0001,-0.356,533407.6,0.4326,-0.46,414218.4,0.3927,-0.532,-9432.6,0.4293,-0.302,154972.0,0.462,0.009,99,-1,whipsaw,-1.541
down,1764770640000,2025-12-03T14:04:00.000000000,2.14,-1.556,2,2.77,276495.5,0.4877,1.582,0.0016,6.5e-05,0.522,-5320997.9,0.4968,0.686,-6070393.9,0.4859,0.457,-6316768.8,0.4958,1.754,-5235117.7,0.4996,-0.075,22,-1,whipsaw,0.751
up,1764772920000,2025-12-03T14:42:00.000000000,2.2,1.639,1,2.34,-1169293.6,0.4968,1.586,0.0041,6.5e-05,-0.528,2849169.6,0.5386,-0.897,2522527.8,0.4725,-1.203,2136491.2,0.5243,-1.175,1171674.2,0.5117,0.182,10,-1,whipsaw,-2.801
down,1764876060000,2025-12-04T19:21:00.000000000,2.07,-1.572,1,4.24,-2693171.7,0.4146,1.562,0.0034,1.1e-05,0.352,519080.4,0.5558,1.066,876931.8,0.5874,1.047,930191.2,0.5836,0.946,3718649.4,0.5349,-0.174,12,-1,whipsaw,2.07
up,1764947160000,2025-12-05T15:06:00.000000000,2.1,1.509,1,3.96,867241.6,0.4698,1.729,0.0041,1.2e-05,-0.5,416435.6,0.5599,-0.591,1268540.2,0.5966,-0.353,1118663.8,0.6217,-1.434,-2193111.5,0.5401,0.043,45,-1,whipsaw,-3.144
down,1764950820000,2025-12-05T16:07:00.000000000,2.06,-1.747,1,3.5,-3311775.3,0.4511,1.689,0.003,-2.4e-05,-0.01,-1564222.5,0.4078,0.034,-2262443.8,0.4547,-1.006,-1262667.9,0.4295,-1.103,-3787773.7,0.4752,-2.211,-1,29,trend,1.166
down,1765117500000,2025-12-07T14:25:00.000000000,2.0,-1.579,1,18.13,-2963495.3,0.4612,1.792,0.0035,-0.000112,0.15,-1567901.0,0.5276,0.36,-2802467.0,0.5386,-0.14,-2571350.4,0.5288,0.92,-1439009.3,0.5104,-0.56,42,-1,whipsaw,-4.614
up,1765122900000,2025-12-07T15:55:00.000000000,2.05,1.501,2,4.07,761288.1,0.5309,1.562,0.0022,-0.000112,0.034,658676.6,0.522,-0.385,327356.7,0.409,-0.254,-268808.2,0.4518,-0.268,-1162901.1,0.4887,3.006,-1,81,trend,1.483
down,1765144560000,2025-12-07T21:56:00.000000000,2.04,-1.528,1,4.41,-353737.4,0.3873,1.628,0.0024,-8.3e-05,0.255,-196807.6,0.5154,-0.064,-1551873.7,0.5053,-0.187,1157668.2,0.4815,-0.334,2130550.6,0.4876,-1.193,204,11,trend,-2.588
up,1765157400000,2025-12-08T01:30:00.000000000,2.08,1.545,1,2.47,1889028.0,0.4819,1.409,0.0027,-5.7e-05,0.404,1118191.2,0.5399,0.13,306582.5,0.4932,-0.539,-222003.5,0.4147,-0.693,125261.8,0.4395,0.698,-1,-1,partial,-0.636
up,1765184760000,2025-12-08T09:06:00.000000000,2.12,1.735,1,4.15,1574640.6,0.6088,1.526,0.0018,8.6e-05,-0.462,858777.9,0.5117,-0.452,-26245.3,0.4407,-0.716,-36731.6,0.4422,-0.961,-1408313.0,0.4541,0.071,39,-1,whipsaw,-2.973
up,1765292520000,2025-12-09T15:02:00.000000000,2.09,1.884,2,6.61,1235798.5,0.5728,1.723,0.003,4.8e-05,-0.527,-1371058.5,0.4585,-0.695,-1295469.7,0.4632,-0.374,-1972992.6,0.4705,2.127,-2937861.2,0.4836,4.32,0,43,whipsaw,-1.082
down,1765301760000,2025-12-09T17:36:00.000000000,2.14,-1.543,1,13.29,-2796374.3,0.3685,1.694,0.0042,3.1e-05,0.331,1951426.0,0.4629,0.355,2600969.0,0.4337,0.434,2857586.0,0.4348,0.42,3495334.0,0.392,-2.174,-1,162,trend,3.503
up,1765397580000,2025-12-10T20:13:00.000000000,2.09,1.685,1,3.54,596542.4,0.4197,1.748,0.0029,2e-06,0.272,1001715.9,0.537,-0.22,-1060067.7,0.4658,-0.239,-854446.5,0.3981,-1.772,-3813367.1,0.4077,0.802,9,-1,whipsaw,-3.453
down,1765399620000,2025-12-10T20:47:00.000000000,2.08,-1.503,1,5.27,-3142929.3,0.3726,1.445,0.0069,2e-06,-0.525,-621563.9,0.3335,-0.424,-1069708.8,0.407,-0.919,-1233800.8,0.4407,-1.271,-1350679.8,0.4791,-2.594,-1,18,trend,2.662
down,1765553280000,2025-12-12T15:28:00.000000000,2.01,-1.564,1,5.19,-1904890.5,0.4084,1.673,0.0028,8.1e-05,0.045,-1969301.3,0.5323,-0.374,-1736084.2,0.5717,-1.779,368180.2,0.5194,-0.757,4930800.0,0.5346,-1.893,-1,30,trend,-1.29
down,1765810560000,2025-12-15T14:56:00.000000000,1.94,-1.664,1,10.56,12157.6,0.497,1.939,0.0029,-4.8e-05,-0.15,-1856556.4,0.5113,-0.16,889437.0,0.4739,-1.125,-820341.4,0.4448,-0.851,-15815.4,0.498,-3.545,-1,22,trend,1.037
up,1765881960000,2025-12-16T10:46:00.000000000,1.91,1.503,1,1.39,-1646479.3,0.5661,1.38,0.002,-0.0001,-0.392,-710183.9,0.5327,-0.178,-1092315.0,0.493,0.031,-665355.3,0.4846,0.565,-309985.1,0.4898,1.994,-1,91,trend,-0.147
down,1765893540000,2025-12-16T13:59:00.000000000,1.91,-1.502,1,4.15,-3435589.1,0.4587,1.695,0.005,-0.0001,-0.168,-776725.1,0.4339,0.613,-2663401.0,0.4647,0.498,-1622395.0,0.4795,0.796,3879871.5,0.4847,-0.503,31,-1,whipsaw,-0.644
up,1765983300000,2025-12-17T14:55:00.000000000,1.96,1.859,1,8.92,-1052542.2,0.4865,1.758,0.0041,7.4e-05,0.0,-1814774.7,0.5587,0.928,-3486517.0,0.5313,0.117,-2211708.7,0.5107,-2.365,-2497633.1,0.4798,1.295,47,11,trend,-2.931
down,1765986120000,2025-12-17T15:42:00.000000000,1.94,-1.761,2,6.93,1479833.4,0.4388,1.786,0.0038,7.4e-05,-0.654,-491139.0,0.4875,-1.448,-490949.5,0.5078,-1.324,-5317.3,0.546,-2.885,-328188.2,0.5319,-4.832,-1,8,trend,0.515
up,1766065680000,2025-12-18T13:48:00.000000000,1.92,1.51,2,6.89,-2077170.0,0.3815,1.975,0.0031,-0.000166,-0.203,-316421.2,0.5244,-0.109,-765320.5,0.4878,-0.723,-2779955.7,0.4791,-1.456,-1298890.6,0.4523,0.598,23,-1,whipsaw,-2.673
down,1766077680000,2025-12-18T17:08:00.000000000,1.88,-1.604,2,2.7,-663369.3,0.4151,1.615,0.002,-8e-06,-0.659,-1592276.9,0.3841,-2.108,-1695919.4,0.43,-1.168,-2305136.1,0.4922,-0.701,-3106771.4,0.4711,-4.408,-1,7,trend,-0.94
down,1766104860000,2025-12-19T00:41:00.000000000,1.78,-1.562,1,3.49,-722399.5,0.4461,1.537,0.0023,-9e-05,0.067,-323175.4,0.415,0.51,89649.1,0.5015,0.163,-38953.2,0.4681,-0.589,577109.5,0.4453,-0.679,141,-1,whipsaw,-6.802
up,1766113440000,2025-12-19T03:04:00.000000000,1.82,1.931,1,3.38,-905040.3,0.6156,1.659,0.0018,-9e-05,-0.413,-1377090.1,0.5424,-0.165,-1271844.9,0.5817,1.498,5281957.1,0.6074,1.437,1507484.4,0.5381,2.434,-1,21,trend,4.472
up,1766128200000,2025-12-19T07:10:00.000000000,1.87,1.616,1,1.97,595278.0,0.6656,1.727,0.0021,-9e-05,-0.235,231791.1,0.5745,-0.544,-709232.1,0.5812,-0.561,-354447.6,0.5758,-0.192,849228.8,0.6115,0.171,-1,-1,partial,1.991
down,1766166360000,2025-12-19T17:46:00.000000000,1.88,-1.527,1,2.31,-2392113.8,0.4262,1.587,0.0033,9.4e-05,0.661,-305271.3,0.6619,0.059,-142234.9,0.5827,0.416,-511924.9,0.5612,0.501,-1408351.5,0.4818,-0.192,66,-1,whipsaw,-2.482
up,1766715360000,2025-12-26T02:16:00.000000000,1.87,1.551,1,4.0,-51943.1,0.451,1.488,0.0018,-9.8e-05,0.236,-3379364.0,0.4221,0.632,-4885689.1,0.4312,0.332,-5309463.8,0.4128,0.059,-4743091.3,0.4298,0.766,-1,-1,partial,-0.997
down,1766760600000,2025-12-26T14:50:00.000000000,1.85,-1.598,1,3.87,-2944428.1,0.306,1.939,0.002,6.9e-05,-0.206,-404206.7,0.4609,-0.557,688426.3,0.4751,-0.677,2863323.3,0.5241,-0.725,7127795.4,0.474,-1.131,-1,12,trend,-0.07
down,1767001500000,2025-12-29T09:45:00.000000000,1.87,-1.628,1,8.42,-643214.4,0.4441,1.528,0.002,0.0001,0.112,-174797.9,0.4463,0.514,55205.4,0.5373,0.653,-177756.3,0.592,0.621,586183.7,0.4903,-0.611,-1,-1,partial,-0.032
up,1767365400000,2026-01-02T14:50:00.000000000,1.92,1.517,2,10.63,193304.3,0.4637,1.68,0.0029,0.0001,-0.302,-60134.7,0.4493,-0.411,-1126431.2,0.4606,-0.844,-1454780.7,0.4591,0.172,-1216214.9,0.4629,4.046,31,92,whipsaw,4.687
up,1767390780000,2026-01-02T21:53:00.000000000,2.02,1.584,1,5.4,-711861.0,0.5097,1.588,0.0025,0.0001,-0.218,-1994694.8,0.4342,0.03,-2911639.8,0.4457,-0.361,-3146162.7,0.4525,0.01,-3214135.7,0.4154,0.96,-1,-1,partial,-0.455
up,1767400140000,2026-01-03T00:29:00.000000000,2.04,1.575,1,1.96,-655320.2,0.6001,1.379,0.0017,0.0001,-0.132,-635147.5,0.6219,-0.613,-1378096.3,0.5155,-1.163,-1218780.1,0.4797,-0.618,-1363058.2,0.4989,0.858,27,-1,whipsaw,-0.476
up,1767577800000,2026-01-05T01:50:00.000000000,2.17,1.695,1,4.55,-859257.7,0.5326,1.603,0.0029,7.7e-05,-0.282,-301659.7,0.532,-0.282,-702858.8,0.448,-0.956,117046.6,0.4365,-0.947,1028607.5,0.4542,0.037,31,-1,whipsaw,9.24
up,1767624360000,2026-01-05T14:46:00.000000000,2.15,1.567,1,3.14,619475.9,0.5338,2.064,0.0026,3e-06,-0.516,157213.1,0.4912,-0.13,-1722663.3,0.4539,0.088,-2043367.7,0.4483,0.716,-1940485.9,0.4469,4.355,-1,75,trend,10.932
up,1767636240000,2026-01-05T18:04:00.000000000,2.21,1.584,3,4.02,2175636.7,0.5611,1.875,0.0025,1.9e-05,-0.068,139529.0,0.4551,0.0,626807.7,0.4017,1.107,643480.0,0.4051,2.242,1332478.9,0.4469,6.196,-1,29,trend,0.972
down,1767658500000,2026-01-06T00:15:00.000000000,2.32,-1.518,1,2.97,491715.9,0.4766,1.485,0.0039,0.0001,0.314,1780989.1,0.4657,1.201,2259829.5,0.4996,1.408,2318283.3,0.4781,2.548,2316293.8,0.4996,-0.284,11,-1,whipsaw,0.512
up,1767661260000,2026-01-06T01:01:00.000000000,2.39,1.684,2,3.43,-333430.7,0.4929,1.885,0.0033,0.0001,0.046,445948.1,0.5756,-0.075,389895.0,0.507,0.591,728024.8,0.5119,-0.184,-5287788.3,0.4957,1.32,55,84,whipsaw,-3.928
down,1767685140000,2026-01-06T07:39:00.000000000,2.34,-1.725,1,2.05,1540801.5,0.3699,1.414,0.004,0.0001,0.201,-15784.2,0.449,-0.154,1945263.1,0.4095,0.278,4170967.6,0.4676,0.026,3870816.7,0.4988,-0.604,137,-1,whipsaw,2.188
down,1767714120000,2026-01-06T15:42:00.000000000,2.34,-1.655,3,1.87,-6455120.5,0.5125,1.632,0.0047,0.0001,0.338,-523658.9,0.5059,0.111,-1841794.7,0.4273,-0.175,-2924577.8,0.4585,-1.987,-4957209.0,0.4671,-5.81,-1,41,trend,6.075
up,1767724080000,2026-01-06T18:28:00.000000000,2.25,1.674,3,2.53,-2493346.6,0.6483,1.716,0.0043,5.3e-05,-0.288,-784224.0,0.4034,-0.391,-1398624.6,0.4554,-0.351,-1804861.8,0.5149,-0.559,-1941344.6,0.5231,1.7,74,169,whipsaw,-2.565
down,1767748500000,2026-01-07T01:15:00.000000000,2.27,-1.518,1,1.37,-2267521.7,0.3804,1.561,0.0029,-1.2e-05,-0.441,-1493564.3,0.3061,-0.062,-1921065.1,0.4017,-0.357,-2526418.6,0.3697,0.066,59194.6,0.4371,-0.789,-1,-1,partial,4.057
down,1767778440000,2026-01-07T09:34:00.000000000,2.24,-1.737,1,1.46,-3078300.4,0.5081,1.802,0.0031,0.0001,0.103,-1130068.6,0.4533,0.009,-1897395.7,0.513,-0.112,-1480048.0,0.5434,0.183,-1933084.6,0.5575,-0.361,-1,-1,partial,5.953
