direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
down,1748308800000,2025-05-27T01:20:00.000000000,2511.81,-1.683,1,3.58,-1680.6,0.4239,1.542,3.3255,4e-05,0.42,-5667.5,0.4705,0.72,9438.4,0.4669,0.684,12051.8,0.5222,0.904,12892.0,0.4954,-0.094,56,-1,whipsaw,-5.246
up,1748326500000,2025-05-27T06:15:00.000000000,2607.92,1.78,1,10.51,6145.7,0.4618,1.608,3.12,4e-05,-0.563,-1899.7,0.2372,-0.352,-9266.8,0.4336,-0.748,-6402.3,0.5352,-0.908,-1930.2,0.5594,1.525,36,113,whipsaw,0.861
down,1748441220000,2025-05-28T14:07:00.000000000,2643.12,-1.56,1,4.74,-6832.9,0.3945,1.832,6.2614,0.0001,-0.178,-4099.3,0.3461,-0.307,-10383.1,0.3972,-0.186,-15212.1,0.4445,-0.362,-6360.1,0.4337,-1.132,-1,63,trend,-0.224
up,1748485800000,2025-05-29T02:30:00.000000000,2766.08,1.979,1,6.66,-3332.7,0.4889,1.515,3.5776,0.0001,0.196,2384.1,0.4956,0.297,7881.4,0.4747,0.277,10418.9,0.4912,0.09,15855.9,0.4961,0.792,125,-1,whipsaw,-5.305
down,1748493900000,2025-05-29T04:45:00.000000000,2707.43,-1.62,1,3.72,-7799.7,0.379,1.399,5.0076,0.0001,0.471,2078.7,0.4942,0.735,2367.5,0.4974,0.775,4755.3,0.4767,0.816,10212.0,0.4777,-0.227,33,-1,whipsaw,2.731
down,1748528400000,2025-05-29T14:20:00.000000000,2623.91,-1.521,1,4.3,-4696.9,0.4929,1.841,3.3862,0.0001,0.374,-5153.5,0.4496,0.777,-8370.1,0.5079,1.39,-10241.0,0.5467,1.413,-10325.9,0.5053,-0.076,25,-1,whipsaw,1.395
up,1748530440000,2025-05-29T14:54:00.000000000,2670.76,1.539,1,2.85,-10241.0,0.5672,1.535,4.2455,0.0001,0.047,-739.5,0.4587,-0.234,-1079.5,0.4259,-0.425,-84.9,0.4476,-0.836,797.0,0.4592,0.192,51,-1,whipsaw,-2.892
down,1748566380000,2025-05-30T00:53:00.000000000,2598.42,-1.679,1,3.27,-3905.5,0.476,1.489,4.229,7.5e-05,-1.311,-28212.6,0.3821,-0.122,-29160.6,0.4355,0.084,-17161.1,0.4908,0.003,-20599.7,0.467,-1.591,99,5,trend,2.889
up,1748568480000,2025-05-30T01:28:00.000000000,2605.99,1.623,1,3.52,7526.5,0.4971,1.853,3.0972,7.5e-05,-0.245,-3745.6,0.4193,-0.015,-3461.5,0.4553,-0.268,529.8,0.4338,0.591,18522.1,0.5148,1.397,-1,73,trend,-3.688
down,1748622720000,2025-05-30T16:32:00.000000000,2547.45,-1.824,1,3.85,-16796.2,0.4554,1.83,3.3266,5.7e-05,-0.042,-39152.4,0.4578,0.0,-11407.6,0.5096,0.073,9920.2,0.5213,-0.008,8055.4,0.5086,-0.559,113,-1,whipsaw,0.067
down,1748645040000,2025-05-30T22:44:00.000000000,2524.81,-1.609,1,1.99,-13637.0,0.4553,1.553,5.0593,5.7e-05,0.523,-468.7,0.5392,0.075,15625.7,0.4738,0.101,29683.3,0.4584,-0.235,39147.0,0.475,-1.96,-1,170,trend,-0.546
down,1749131700000,2025-06-05T13:55:00.000000000,2586.52,-1.508,1,4.76,-20770.3,0.5322,1.895,2.8172,8.5e-05,0.205,1474.9,0.5695,0.138,-19.9,0.5549,-0.381,-6098.6,0.5275,0.115,-2389.9,0.5355,-1.299,51,143,whipsaw,3.148
down,1749151020000,2025-06-05T19:17:00.000000000,2519.24,-2.215,2,4.3,-9459.9,0.4549,1.43,2.7548,6.4e-05,0.081,-51098.7,0.4404,0.787,-36944.1,0.4676,0.899,-30032.8,0.485,-1.207,-36132.8,0.4648,-5.064,0,56,whipsaw,0.944
up,1749503700000,2025-06-09T21:15:00.000000000,2625.35,1.592,1,4.44,-10291.8,0.587,1.59,3.3655,8.6e-05,-0.105,-11555.0,0.5038,0.362,-12072.5,0.5368,0.438,-16318.1,0.5195,0.816,-17198.2,0.5376,3.863,-1,63,trend,4.37
up,1749515400000,2025-06-10T00:30:00.000000000,2721.52,1.516,1,6.51,16801.9,0.5748,1.903,3.9645,0.0001,-0.164,-3509.9,0.4992,-0.365,-3054.4,0.4828,-0.865,-5153.0,0.4789,-0.422,5585.3,0.4818,0.193,96,-1,whipsaw,2.995
up,1749554160000,2025-06-10T11:16:00.000000000,2730.51,1.675,1,2.99,10254.4,0.5629,1.597,2.2417,0.0001,0.792,14004.5,0.5921,1.382,41515.2,0.558,1.994,66701.0,0.5559,1.133,72193.4,0.5307,2.5,-1,5,trend,1.212
down,1749562860000,2025-06-10T13:41:00.000000000,2729.89,-1.589,1,4.13,-2951.4,0.4724,1.928,3.9059,0.0001,-0.231,-8514.4,0.4792,0.325,-10059.4,0.4893,0.608,-6155.0,0.5101,0.224,-2314.5,0.5215,-1.461,-1,112,trend,-2.613
up,1749571380000,2025-06-10T16:03:00.000000000,2742.71,1.635,1,2.54,-25279.8,0.5662,1.736,2.9272,0.0001,-0.048,963.9,0.5144,0.109,510.1,0.5088,-0.001,4384.1,0.4894,-0.23,6167.1,0.5162,2.308,-1,197,trend,4.399
down,1749586140000,2025-06-10T20:09:00.000000000,2761.2,-1.507,1,2.86,-9695.4,0.4988,1.943,5.0203,0.0001,-0.06,-1868.2,0.5498,0.0,-3285.2,0.5287,0.056,-1695.5,0.551,-0.003,-157.6,0.5562,-0.951,113,-1,whipsaw,-1.352
up,1749593220000,2025-06-10T22:07:00.000000000,2814.3,1.863,1,2.47,585.0,0.5252,1.684,4.8986,0.0001,-0.498,3138.0,0.5082,0.124,-1356.5,0.4889,-0.103,-1902.4,0.4566,-0.664,-10557.7,0.4457,0.731,182,-1,whipsaw,-1.36
up,1749651960000,2025-06-11T14:26:00.000000000,2836.91,1.522,1,3.24,2779.6,0.5655,1.828,3.6507,0.0001,0.289,4398.3,0.5512,-0.114,-5855.9,0.4955,-0.029,-3292.3,0.4839,0.285,6030.6,0.4926,1.491,229,64,trend,-2.678
down,1749664860000,2025-06-11T18:01:00.000000000,2823.6,-1.636,1,3.25,-4744.8,0.4569,1.462,4.8824,0.0001,-0.056,-2745.6,0.5035,-0.6,-8989.2,0.4578,-0.296,-9830.7,0.4701,-0.2,-11724.6,0.4756,-1.721,-1,122,trend,2.149
down,1749680580000,2025-06-11T22:23:00.000000000,2755.46,-1.659,1,2.68,-16366.8,0.4383,1.72,4.7862,0.0001,0.128,-14789.2,0.4246,-0.079,-12064.7,0.3918,0.274,-3504.4,0.4402,0.635,-4038.8,0.4576,-0.425,120,-1,whipsaw,3.984
down,1749757860000,2025-06-12T19:51:00.000000000,2696.5,-1.569,2,2.09,-17246.4,0.4469,1.66,3.6372,5.3e-05,0.105,-9814.1,0.5184,0.074,-8490.3,0.4904,-0.311,-8349.7,0.4767,-2.077,-25305.8,0.4596,-2.976,-1,47,trend,6.231
down,1749772980000,2025-06-13T00:03:00.000000000,2607.41,-1.691,3,2.55,3251.5,0.4523,1.628,3.0159,-1.4e-05,-0.503,8908.6,0.4258,-1.389,-13457.7,0.4382,-3.057,-24223.8,0.4288,-3.805,-38376.1,0.4468,-6.536,-1,7,trend,1.318
up,1749784320000,2025-06-13T03:12:00.000000000,2499.03,1.618,1,4.7,429.8,0.5289,1.847,4.3331,-1.4e-05,0.187,16120.8,0.5361,0.038,13273.2,0.4797,0.129,15315.1,0.4934,0.147,16620.8,0.5112,1.417,-1,42,trend,2.223
up,1749797940000,2025-06-13T06:59:00.000000000,2532.91,1.629,1,1.94,14000.0,0.5893,1.795,3.0893,-1.4e-05,-0.479,3208.9,0.5041,-0.381,2818.4,0.4992,0.059,-624.0,0.5207,-0.255,1690.6,0.5251,0.369,147,-1,whipsaw,0.419
down,1749824520000,2025-06-13T14:22:00.000000000,2513.4,-1.624,1,2.1,-11760.1,0.44,1.954,4.0834,-1.1e-05,0.008,5612.2,0.4074,0.331,3289.7,0.5167,0.578,3764.8,0.528,1.484,8499.2,0.5251,-0.418,37,-1,whipsaw,-0.816
up,1750039200000,2025-06-16T02:00:00.000000000,2564.87,1.8,1,5.46,-13222.4,0.5804,1.634,2.9986,4.6e-05,0.161,825.7,0.5867,0.446,1396.5,0.5171,0.166,93.3,0.4685,0.324,-354.2,0.4713,2.177,-1,206,trend,0.556
up,1750052160000,2025-06-16T05:36:00.000000000,2617.05,1.56,1,6.62,380.6,0.5449,1.634,3.4297,4.6e-05,-0.263,-257.0,0.4865,-0.395,-1373.3,0.4983,-0.449,-2947.1,0.4938,-0.086,-3020.7,0.5058,0.82,-1,-1,partial,-1.148
down,1750113480000,2025-06-16T22:38:00.000000000,2607.3,-1.856,2,2.81,473.6,0.4724,1.689,2.75,4e-05,-0.384,-23214.6,0.4793,-1.418,-30411.8,0.495,-0.929,-30883.4,0.5246,-1.365,-22830.4,0.488,-3.174,-1,6,trend,3.766
up,1750120560000,2025-06-17T00:36:00.000000000,2567.0,1.559,1,4.31,20331.2,0.5444,1.878,5.7628,-9e-06,0.138,-2301.9,0.5826,0.578,-4984.3,0.5736,0.693,-8512.5,0.5754,0.468,-10538.6,0.5483,2.01,-1,138,trend,-1.808
up,1750128960000,2025-06-17T02:56:00.000000000,2604.33,1.573,1,2.53,2245.3,0.5596,1.548,2.5259,-9e-06,0.079,-4434.8,0.5639,0.352,-6834.6,0.5533,0.336,-4059.6,0.5294,0.043,-1130.1,0.5309,0.548,147,-1,whipsaw,-3.172
down,1750172940000,2025-06-17T15:09:00.000000000,2515.9,-1.561,1,4.23,1122.5,0.4227,1.719,3.8883,0.0001,0.223,1878.4,0.3944,-0.409,-2030.4,0.4276,-0.648,16217.2,0.4458,-0.876,16322.8,0.4842,-2.468,-1,21,trend,0.243
up,1750186920000,2025-06-17T19:02:00.000000000,2510.29,1.56,1,1.93,-4241.0,0.6021,1.759,1.6893,5.6e-05,-0.118,4504.2,0.6412,0.492,9700.2,0.6196,0.731,6100.1,0.5772,0.744,4034.1,0.5517,1.333,-1,22,trend,-1.031
up,1750255380000,2025-06-18T14:03:00.000000000,2513.02,1.641,1,3.43,8433.7,0.5148,1.563,3.6686,6.8e-05,0.591,5528.8,0.6042,0.616,4504.1,0.5503,0.613,-927.5,0.5294,-0.068,-6272.8,0.5062,1.022,183,24,trend,0.031
down,1750440000000,2025-06-20T17:20:00.000000000,2438.47,-1.672,1,10.83,13226.2,0.4414,1.654,2.8045,2.6e-05,-0.677,-22558.9,0.467,-1.746,-14993.0,0.4725,-1.158,-16354.4,0.466,-0.688,4970.8,0.4694,-2.916,0,3,whipsaw,0.695
up,1750442820000,2025-06-20T18:07:00.000000000,2424.09,1.931,1,20.52,11255.7,0.4793,2.194,3.7366,2.6e-05,-0.061,2332.9,0.4028,-0.167,8708.1,0.4485,-0.009,6867.6,0.4759,-0.493,9386.9,0.4482,0.557,67,-1,whipsaw,-0.712
down,1750541040000,2025-06-21T21:24:00.000000000,2308.33,-4.101,1,7.61,3069.8,0.4429,1.271,4.6503,5e-05,1.379,-29105.1,0.435,-0.975,-53286.8,0.4482,-0.577,-47675.0,0.4653,-0.309,-47506.9,0.47,-4.0,0,7,whipsaw,5.242
up,1750543260000,2025-06-21T22:01:00.000000000,2292.44,1.62,2,19.68,-12045.0,0.4731,1.719,7.7779,5e-05,-0.076,3598.2,0.531,0.243,-2165.8,0.4788,0.369,-5212.8,0.5028,-0.262,-828.0,0.5132,0.961,76,-1,whipsaw,-4.37
down,1750548600000,2025-06-21T23:30:00.000000000,2246.81,-1.851,1,6.99,-4490.0,0.4073,1.645,4.2634,5e-05,0.009,-11435.1,0.445,-0.37,-7023.0,0.4298,2.628,-16372.9,0.471,1.635,-15792.9,0.4746,-1.371,19,4,trend,0.848
down,1750598460000,2025-06-22T13:21:00.000000000,2228.91,-1.97,2,3.35,8503.7,0.4484,1.761,2.7334,-1.8e-05,-0.892,-538.0,0.4737,-1.387,-20690.1,0.4975,-1.23,-16908.7,0.5098,-2.637,-12655.0,0.4604,-3.262,-1,4,trend,-1.08
up,1750603860000,2025-06-22T14:51:00.000000000,2204.79,1.597,1,8.65,11176.7,0.5416,2.715,4.1683,-1.8e-05,-0.344,6482.4,0.5478,-0.036,8557.5,0.5313,-0.446,4653.5,0.5171,-1.038,2147.4,0.5034,0.688,38,-1,whipsaw,3.325
down,1750622940000,2025-06-22T20:09:00.000000000,2144.27,-2.044,1,3.26,-43.5,0.4752,1.693,4.1486,4.7e-05,-0.289,-14366.2,0.4163,-0.54,-12740.8,0.4446,1.066,-11189.3,0.5056,1.932,-7332.6,0.5317,-1.51,0,0,whipsaw,-8.241
up,1750625040000,2025-06-22T20:44:00.000000000,2170.31,1.507,2,4.27,5287.5,0.5434,2.613,3.6869,4.7e-05,0.299,-2225.5,0.6317,0.797,-954.3,0.5888,0.869,2870.1,0.5385,0.772,-4738.1,0.4999,3.672,-1,10,trend,8.444
up,1750662360000,2025-06-23T07:06:00.000000000,2270.74,1.513,1,2.08,-2206.0,0.5179,1.69,2.0755,2.3e-05,-0.448,-10336.8,0.4722,-0.444,-9697.5,0.5181,-0.507,-8783.6,0.4705,-0.486,-10174.0,0.4801,0.174,139,-1,whipsaw,6.932
up,1750686240000,2025-06-23T13:44:00.000000000,2289.08,1.612,1,3.88,-6925.5,0.5071,1.795,3.6607,-1.4e-05,-0.029,-16268.2,0.5252,0.272,-10769.8,0.4902,0.503,-2107.7,0.5271,-0.19,78.1,0.514,1.068,104,16,trend,5.671
down,1750693800000,2025-06-23T15:50:00.000000000,2251.93,-1.552,1,2.22,-4950.4,0.4694,1.807,2.8469,-1.4e-05,0.087,1938.6,0.4318,-0.545,-213.3,0.4312,-0.95,-6942.5,0.4459,-1.49,-15612.8,0.461,-2.839,98,22,trend,-8.409
up,1750698240000,2025-06-23T17:04:00.000000000,2229.3,1.501,1,5.57,-5742.6,0.5082,1.83,7.0172,1e-06,0.92,1280.5,0.5884,0.873,-6134.7,0.5611,2.158,-7419.5,0.5239,2.54,-5915.1,0.5198,6.751,-1,5,trend,10.785
up,1750709760000,2025-06-23T20:16:00.000000000,2335.08,1.504,2,2.95,-9407.8,0.5346,1.675,3.3721,1e-06,0.481,2215.4,0.6213,1.249,-2238.4,0.5336,0.736,-13668.9,0.5078,1.088,-16630.4,0.4871,4.437,-1,7,trend,4.158
up,1750757280000,2025-06-24T09:28:00.000000000,2438.76,1.537,1,2.52,-5877.5,0.4739,1.7,2.6897,1.2e-05,-0.631,-9307.1,0.4282,-0.893,-7094.9,0.4909,-0.939,-7251.5,0.4706,-1.005,-2205.6,0.4952,0.426,13,-1,whipsaw,0.141
down,1750861080000,2025-06-25T14:18:00.000000000,2396.77,-1.802,1,4.87,11426.7,0.4777,1.702,2.9083,-0.0,0.543,-6294.7,0.4439,0.519,-8117.1,0.4815,1.752,-7268.5,0.4881,0.588,-14732.0,0.483,-0.295,20,-1,whipsaw,-1.391
up,1750862880000,2025-06-25T14:48:00.000000000,2438.76,1.752,1,7.88,-7268.5,0.4881,2.029,3.5786,-0.0,-0.214,-3116.5,0.4694,-0.819,-6263.7,0.4563,-1.144,-7463.5,0.4742,-1.115,-18334.4,0.5094,0.093,16,-1,whipsaw,0.647
up,1750901580000,2025-06-26T01:33:00.000000000,2464.68,1.589,2,3.04,-6410.5,0.4857,1.293,2.3748,2.8e-05,-0.138,-18196.0,0.5583,-0.211,-12991.3,0.514,0.124,-11054.8,0.5179,0.014,-3975.1,0.4785,2.282,-1,80,trend,-1.659
down,1750973700000,2025-06-26T21:35:00.000000000,2397.88,-1.681,1,3.88,-2616.7,0.5116,1.58,3.7431,9e-06,0.382,-6362.2,0.4825,0.807,-6166.8,0.5992,0.93,-4988.8,0.5931,0.736,-7139.6,0.5866,-0.64,27,-1,whipsaw,-1.148
up,1751235840000,2025-06-29T22:24:00.000000000,2471.03,1.565,1,7.07,7718.6,0.5697,1.522,2.2576,0.0,0.319,-65.9,0.6605,0.73,-19300.5,0.5873,1.442,-19020.7,0.5621,1.285,-14885.4,0.5423,2.184,-1,21,trend,0.705
down,1751266200000,2025-06-30T06:50:00.000000000,2461.29,-1.507,1,5.33,-3593.0,0.4097,1.434,2.4797,5.1e-05,0.184,-6250.7,0.4821,0.028,-7177.0,0.498,0.557,-6995.8,0.4882,0.841,-7962.8,0.5273,-0.594,77,-1,whipsaw,0.072
up,1751298480000,2025-06-30T15:48:00.000000000,2479.98,1.605,1,5.7,3027.5,0.5471,1.891,2.9903,9.1e-05,-0.306,684.0,0.5909,-0.398,5763.7,0.6166,-0.284,1207.6,0.5397,-0.291,-1768.8,0.5231,1.533,-1,213,trend,-2.367
down,1751381160000,2025-07-01T14:46:00.000000000,2410.18,-1.68,1,5.8,2296.2,0.4156,1.742,3.0479,1.5e-05,0.354,3815.1,0.4705,0.478,7861.8,0.5352,0.419,12086.1,0.5239,0.583,11525.3,0.5176,-0.144,-1,-1,partial,-2.169
up,1751472540000,2025-07-02T16:09:00.000000000,2537.33,1.871,1,9.78,-6780.0,0.5477,1.765,2.0803,5.2e-05,-0.093,-12728.0,0.511,0.165,-18321.6,0.5045,0.311,-18873.8,0.5206,1.054,6586.0,0.5197,2.774,-1,41,trend,1.311
up,1751550420000,2025-07-03T13:47:00.000000000,2629.3,1.584,1,4.8,-4372.7,0.5467,1.936,4.0334,9.8e-05,0.081,3428.1,0.5531,0.077,6292.0,0.5402,-0.421,-1081.4,0.5246,-1.269,-4443.2,0.5009,0.236,42,-1,whipsaw,-3.777
up,1751809860000,2025-07-06T13:51:00.000000000,2562.53,1.7,1,12.91,-9572.5,0.5318,1.599,3.0593,6.6e-05,0.037,1139.7,0.5333,-0.195,4744.7,0.4959,-0.225,1129.2,0.4625,-0.326,-394.2,0.4578,0.292,-1,-1,partial,-0.141
up,1751837400000,2025-07-06T21:30:00.000000000,2591.3,1.795,1,6.0,-6225.2,0.5881,1.366,2.0583,8.1e-05,0.181,-14373.4,0.5274,0.245,-6649.6,0.4657,0.008,-4168.6,0.4674,0.277,3956.2,0.4581,0.529,0,-1,whipsaw,-2.459
up,1751994780000,2025-07-08T17:13:00.000000000,2618.24,1.644,1,7.25,14175.9,0.5628,1.577,3.1762,6.5e-05,-0.473,6675.8,0.4714,-0.279,20638.6,0.4714,-0.414,29946.8,0.4254,-0.047,44414.2,0.4649,0.381,-1,-1,partial,1.837
up,1752084480000,2025-07-09T18:08:00.000000000,2700.04,1.611,2,5.04,4376.9,0.5498,1.352,2.9383,6.3e-05,0.417,-6863.5,0.5324,0.593,-1907.6,0.4955,0.599,5504.7,0.508,0.747,11222.2,0.5015,3.544,0,70,whipsaw,5.113
down,1752092640000,2025-07-09T20:24:00.000000000,2747.77,-1.584,1,8.82,-18377.7,0.4734,1.685,5.3124,6.3e-05,-0.08,-758.9,0.4568,-0.497,834.2,0.4808,-0.379,2553.6,0.4884,0.079,4630.1,0.4938,-0.584,106,-1,whipsaw,-2.64
up,1752182340000,2025-07-10T21:19:00.000000000,2872.66,1.846,1,4.41,-4121.5,0.4922,1.515,3.3548,3.2e-05,1.115,-16732.8,0.5357,1.157,-26733.3,0.4786,3.892,-18899.0,0.4973,3.545,-34651.0,0.4619,4.433,-1,4,trend,4.015
down,1752249960000,2025-07-11T16:06:00.000000000,2942.36,-1.528,1,3.07,-7150.9,0.4866,1.913,4.1576,0.0001,0.283,2.6,0.5123,0.346,3237.8,0.5184,0.611,3854.1,0.5331,1.212,6068.8,0.5435,-0.201,33,-1,whipsaw,0.76
up,1752585300000,2025-07-15T13:15:00.000000000,3022.8,1.508,1,2.95,24193.2,0.5122,1.799,3.6259,0.0001,-0.069,-2415.7,0.504,0.145,2946.1,0.5337,0.927,2392.1,0.5433,1.345,21335.9,0.5329,1.476,97,31,trend,5.1
down,1752590580000,2025-07-15T14:43:00.000000000,3010.32,-1.763,1,3.03,-29136.1,0.4233,1.514,4.8831,0.0001,0.222,-8059.8,0.5128,-1.03,-22740.3,0.452,-0.638,-27739.0,0.4479,0.66,-26366.3,0.4855,-1.439,62,12,trend,-7.418
up,1752594480000,2025-07-15T15:48:00.000000000,3045.7,1.557,1,2.81,-8623.4,0.5255,1.677,5.2645,0.0001,-0.095,3417.7,0.5193,-0.034,2188.6,0.488,-0.155,17002.4,0.4832,0.338,23775.3,0.5111,1.695,-1,101,trend,6.222
up,1752620520000,2025-07-15T23:02:00.000000000,3130.61,1.75,1,2.4,9623.8,0.5661,1.429,4.1566,0.0001,0.027,-7272.5,0.4998,-0.141,2841.7,0.4675,-0.166,10538.8,0.4633,0.057,13322.5,0.4707,0.7,-1,-1,partial,7.369
up,1752676980000,2025-07-16T14:43:00.000000000,3233.63,1.597,1,4.65,-9900.8,0.4779,1.6,6.49,0.0001,0.444,3524.1,0.5571,0.586,-2526.9,0.4981,0.274,1932.7,0.4837,-0.104,-17683.8,0.4518,4.217,-1,106,trend,5.825
up,1752689040000,2025-07-16T18:04:00.000000000,3335.2,1.618,1,4.67,-3897.4,0.5161,1.82,5.0841,0.0001,0.371,-3086.4,0.5624,0.145,-14068.3,0.4823,0.435,3474.7,0.5021,0.105,-3939.5,0.4694,2.692,-1,32,trend,2.815
up,1752697140000,2025-07-16T20:19:00.000000000,3418.5,1.55,1,4.8,-8197.1,0.5331,1.691,5.491,0.0001,0.106,1334.1,0.4014,-0.438,4613.5,0.4663,-1.089,2047.5,0.4592,-0.855,-6949.5,0.4832,0.19,27,-1,whipsaw,-0.759
down,1752716820000,2025-07-17T01:47:00.000000000,3325.66,-1.817,1,2.1,-4191.0,0.4696,1.668,4.9114,0.0001,-0.15,-9065.9,0.5266,0.323,-2389.2,0.5243,0.773,-10601.7,0.5357,0.465,-1654.4,0.485,-0.448,37,-1,whipsaw,-8.359
up,1752733440000,2025-07-17T06:24:00.000000000,3424.28,1.724,2,1.81,-4938.5,0.5218,1.382,3.7466,0.0001,0.015,-2335.7,0.581,0.244,-477.0,0.5624,0.237,721.5,0.5609,0.088,7634.9,0.5293,1.598,-1,76,trend,6.427
down,1752782640000,2025-07-17T20:04:00.000000000,3396.21,-1.559,1,1.43,-13449.4,0.4812,1.672,5.5697,0.0001,-0.581,1349.8,0.3805,-0.108,-10698.6,0.5067,0.12,-4369.6,0.4994,1.254,-5540.5,0.5171,-0.698,57,-1,whipsaw,-4.211
up,1752786600000,2025-07-17T21:10:00.000000000,3471.65,1.718,1,1.6,-2203.0,0.5473,1.77,5.3083,0.0001,0.669,-7184.4,0.6184,-0.017,646.3,0.5276,-0.39,-26705.6,0.5181,0.068,-28543.2,0.525,2.134,-1,125,trend,2.026
up,1752794580000,2025-07-17T23:23:00.000000000,3515.08,1.762,2,2.51,24426.0,0.5407,1.618,6.9262,0.0001,0.019,-696.6,0.5332,-0.921,-6194.2,0.4335,-0.912,-3686.4,0.4635,-1.101,-12586.0,0.4836,3.172,12,107,whipsaw,0.684
down,1752848760000,2025-07-18T14:26:00.000000000,3590.38,-1.541,2,3.08,-6615.7,0.4614,1.648,9.1866,0.0001,-0.011,4187.1,0.5385,-0.87,-544.2,0.4876,0.205,7664.6,0.4989,-1.249,-1354.4,0.4742,-1.682,-1,51,trend,1.259
down,1752869220000,2025-07-18T20:07:00.000000000,3517.97,-1.587,1,1.24,-9006.7,0.4268,1.684,5.5072,0.0001,0.232,-11019.1,0.4853,-0.178,-18050.7,0.4749,-0.735,-12043.7,0.4734,0.573,-24851.2,0.509,-1.148,72,25,trend,-2.109
up,1752872940000,2025-07-18T21:09:00.000000000,3540.58,1.537,1,1.08,-12807.5,0.547,1.554,6.941,0.0001,0.122,178.2,0.5754,0.482,2561.0,0.5145,0.421,6487.1,0.5103,-0.144,3507.5,0.4537,1.022,-1,80,trend,0.578
down,1752880080000,2025-07-18T23:08:00.000000000,3513.6,-1.516,1,0.63,-3417.4,0.4149,1.647,4.3559,0.0001,0.363,-807.4,0.546,0.726,-2584.9,0.5803,0.666,-4182.5,0.5209,1.042,-3149.5,0.5161,-0.194,43,-1,whipsaw,-1.857
up,1752982500000,2025-07-20T03:35:00.000000000,3683.32,1.749,1,7.71,-6816.2,0.4734,1.572,4.599,0.0001,0.098,-7508.2,0.5812,-0.479,-7512.9,0.5147,-0.738,-3013.9,0.4939,-0.628,-3325.1,0.5061,0.317,34,-1,whipsaw,2.037
down,1753049760000,2025-07-20T22:16:00.000000000,3695.59,-1.885,1,2.27,1654.5,0.4396,1.484,7.5234,0.0001,0.353,-17328.8,0.4626,0.474,-10792.0,0.4437,1.359,10720.9,0.4488,1.369,17339.0,0.4206,-0.379,0,-1,whipsaw,-1.699
up,1753051620000,2025-07-20T22:47:00.000000000,3755.2,1.588,1,3.09,10720.9,0.4633,1.807,7.3221,0.0001,-0.203,2692.5,0.4949,-0.434,7112.7,0.4035,-0.09,6618.1,0.3983,-0.05,7151.8,0.4333,0.337,94,-1,whipsaw,0.482
down,1753114680000,2025-07-21T16:18:00.000000000,3756.25,-1.598,1,3.42,12910.4,0.4571,1.577,4.4762,0.0001,-0.012,-13369.1,0.4045,0.541,-776.0,0.5504,0.141,2756.9,0.4789,0.679,11920.6,0.4523,-0.992,16,-1,whipsaw,0.21
down,1753147020000,2025-07-22T01:17:00.000000000,3700.96,-1.595,1,2.4,1495.9,0.3836,1.857,3.5903,0.0001,0.936,-7195.7,0.5688,1.204,325.7,0.5204,2.0,-9233.8,0.5219,1.908,-8385.5,0.4949,-1.485,5,222,whipsaw,-0.737
up,1753148760000,2025-07-22T01:46:00.000000000,3774.58,1.718,1,2.73,-9233.8,0.5105,1.653,6.2038,0.0001,0.081,2912.3,0.5727,0.526,-562.1,0.537,-0.042,848.3,0.477,-0.237,4415.6,0.4817,0.638,70,-1,whipsaw,-1.016
down,1753171620000,2025-07-22T08:07:00.000000000,3641.21,-1.79,1,1.6,-3382.0,0.3812,1.54,4.8259,0.0001,0.094,-6851.1,0.4081,0.089,-11419.8,0.4557,-0.049,-12704.7,0.4598,-0.252,8185.0,0.4708,-0.678,143,-1,whipsaw,-0.975
down,1753192440000,2025-07-22T13:54:00.000000000,3640.1,-1.501,1,3.01,-5969.0,0.448,1.549,7.0107,0.0001,0.215,-16101.3,0.4685,0.502,-24244.7,0.4612,0.479,-29124.0,0.4716,1.285,-26135.4,0.4892,-0.403,41,-1,whipsaw,0.955
down,1753278600000,2025-07-23T13:50:00.000000000,3585.0,-1.859,1,7.53,-9578.4,0.4368,1.618,6.0559,0.0001,0.536,-13459.3,0.3645,0.593,-7300.8,0.4182,0.534,-1344.4,0.4328,0.307,13639.2,0.4401,-0.921,38,-1,whipsaw,-1.637
up,1753307760000,2025-07-23T21:56:00.000000000,3591.12,1.72,1,2.48,-2041.5,0.5152,1.542,5.9483,0.0001,-0.24,870.2,0.3839,0.129,874.6,0.5077,0.474,4757.3,0.5304,0.461,-11023.4,0.5259,1.595,-1,77,trend,3.736
down,1753340640000,2025-07-24T07:04:00.000000000,3516.22,-1.535,1,3.02,8503.9,0.4266,1.751,4.6355,0.0001,0.512,-8382.6,0.4833,1.487,-7805.0,0.518,1.318,492.6,0.5183,1.874,406.5,0.5448,-0.38,7,-1,whipsaw,-3.048
up,1753344720000,2025-07-24T08:12:00.000000000,3630.0,1.619,1,1.68,-3725.8,0.5809,1.381,4.1952,0.0001,-0.093,275.4,0.5487,-0.162,-4432.8,0.5175,0.019,-3809.2,0.538,0.131,-3036.3,0.5094,0.836,139,-1,whipsaw,0.109
